"m:0","m:1","m:2","Points:0","Points:1","Points:2"
0.0032052,-0.0025602,0.99999,1.84e-07,1.4e-08,1.52e-07
0.0031393,-0.0024333,0.99999,1.86e-07,1.4e-08,1.52e-07
0.0030668,-0.002312,0.99999,1.88e-07,1.4e-08,1.52e-07
0.0029882,-0.0021962,0.99999,1.9e-07,1.4e-08,1.52e-07
0.002904,-0.0020859,0.99999,1.92e-07,1.4e-08,1.52e-07
0.0028147,-0.0019811,0.99999,1.94e-07,1.4e-08,1.52e-07
0.0027204,-0.0018818,0.99999,1.96e-07,1.4e-08,1.52e-07
0.0026218,-0.0017879,0.99999,1.98e-07,1.4e-08,1.52e-07
0.0025191,-0.0016993,1,2e-07,1.4e-08,1.52e-07
0.0024127,-0.0016158,1,2.02e-07,1.4e-08,1.52e-07
0.0023029,-0.0015375,1,2.04e-07,1.4e-08,1.52e-07
0.00219,-0.0014642,1,2.06e-07,1.4e-08,1.52e-07
0.0020742,-0.0013958,1,2.08e-07,1.4e-08,1.52e-07
0.0019559,-0.0013321,1,2.1e-07,1.4e-08,1.52e-07
0.0018354,-0.0012732,1,2.12e-07,1.4e-08,1.52e-07
0.0017127,-0.0012188,1,2.14e-07,1.4e-08,1.52e-07
0.0015882,-0.0011688,1,2.16e-07,1.4e-08,1.52e-07
0.0014621,-0.0011233,1,2.18e-07,1.4e-08,1.52e-07
0.0013344,-0.001082,1,2.2e-07,1.4e-08,1.52e-07
0.0012055,-0.0010449,1,2.22e-07,1.4e-08,1.52e-07
0.0010755,-0.0010119,1,2.24e-07,1.4e-08,1.52e-07
0.00094444,-0.00098288,1,2.26e-07,1.4e-08,1.52e-07
0.00081255,-0.00095785,1,2.28e-07,1.4e-08,1.52e-07
0.00067994,-0.00093671,1,2.3e-07,1.4e-08,1.52e-07
0.00054675,-0.00091941,1,2.32e-07,1.4e-08,1.52e-07
0.00041307,-0.00090591,1,2.34e-07,1.4e-08,1.52e-07
0.00027901,-0.00089618,1,2.36e-07,1.4e-08,1.52e-07
0.00014471,-0.00089018,1,2.38e-07,1.4e-08,1.52e-07
1.0688e-05,-0.0010036,1,0,1.6e-08,1.52e-07
-0.0001278,-0.0010052,1,2e-09,1.6e-08,1.52e-07
-0.00026624,-0.0010111,1,4e-09,1.6e-08,1.52e-07
-0.00040453,-0.0010213,1,6e-09,1.6e-08,1.52e-07
-0.00054259,-0.0010357,1,8e-09,1.6e-08,1.52e-07
-0.00068031,-0.0010545,1,1e-08,1.6e-08,1.52e-07
-0.00081758,-0.0010776,1,1.2e-08,1.6e-08,1.52e-07
-0.00095429,-0.0011052,1,1.4e-08,1.6e-08,1.52e-07
-0.0010903,-0.0011373,1,1.6e-08,1.6e-08,1.52e-07
-0.0012255,-0.0011739,1,1.8e-08,1.6e-08,1.52e-07
-0.0013598,-0.0012152,1,2e-08,1.6e-08,1.52e-07
-0.0014929,-0.0012613,1,2.2e-08,1.6e-08,1.52e-07
-0.0016248,-0.0013122,1,2.4e-08,1.6e-08,1.52e-07
-0.0017552,-0.0013681,1,2.6e-08,1.6e-08,1.52e-07
-0.001884,-0.0014291,1,2.8e-08,1.6e-08,1.52e-07
-0.0020109,-0.0014953,1,3e-08,1.6e-08,1.52e-07
-0.0021357,-0.0015669,1,3.2e-08,1.6e-08,1.52e-07
-0.0022582,-0.001644,1,3.4e-08,1.6e-08,1.52e-07
-0.0023782,-0.0017267,1,3.6e-08,1.6e-08,1.52e-07
-0.0024952,-0.0018151,1,3.8e-08,1.6e-08,1.52e-07
-0.002609,-0.0019095,0.99999,4e-08,1.6e-08,1.52e-07
-0.0027194,-0.0020098,0.99999,4.2e-08,1.6e-08,1.52e-07
-0.0028258,-0.0021163,0.99999,4.4e-08,1.6e-08,1.52e-07
-0.0029281,-0.0022291,0.99999,4.6e-08,1.6e-08,1.52e-07
-0.0030257,-0.0023482,0.99999,4.8e-08,1.6e-08,1.52e-07
-0.0031182,-0.0024738,0.99999,5e-08,1.6e-08,1.52e-07
-0.0032053,-0.0026059,0.99999,5.2e-08,1.6e-08,1.52e-07
-0.0032865,-0.0027445,0.99999,5.4e-08,1.6e-08,1.52e-07
-0.0033611,-0.0028897,0.99999,5.6e-08,1.6e-08,1.52e-07
-0.0034289,-0.0030414,0.99999,5.8e-08,1.6e-08,1.52e-07
-0.0034892,-0.0031997,0.99999,6e-08,1.6e-08,1.52e-07
-0.0035416,-0.0033643,0.99999,6.2e-08,1.6e-08,1.52e-07
-0.0035854,-0.0035351,0.99999,6.4e-08,1.6e-08,1.52e-07
-0.0036202,-0.003712,0.99999,6.6e-08,1.6e-08,1.52e-07
-0.0036454,-0.0038946,0.99999,6.8e-08,1.6e-08,1.52e-07
-0.0036604,-0.0040827,0.99998,7e-08,1.6e-08,1.52e-07
-0.0036647,-0.0042758,0.99998,7.2e-08,1.6e-08,1.52e-07
-0.0036579,-0.0044734,0.99998,7.4e-08,1.6e-08,1.52e-07
-0.0036393,-0.0046749,0.99998,7.6e-08,1.6e-08,1.52e-07
-0.0036086,-0.0048797,0.99998,7.8e-08,1.6e-08,1.52e-07
-0.0035653,-0.005087,0.99998,8e-08,1.6e-08,1.52e-07
-0.003509,-0.005296,0.99998,8.2e-08,1.6e-08,1.52e-07
-0.0034393,-0.0055058,0.99998,8.4e-08,1.6e-08,1.52e-07
-0.0033561,-0.0057152,0.99998,8.6e-08,1.6e-08,1.52e-07
-0.003259,-0.0059232,0.99998,8.8e-08,1.6e-08,1.52e-07
-0.0031479,-0.0061286,0.99998,9e-08,1.6e-08,1.52e-07
-0.0030227,-0.0063301,0.99998,9.2e-08,1.6e-08,1.52e-07
-0.0028836,-0.0065264,0.99997,9.4e-08,1.6e-08,1.52e-07
-0.0027307,-0.006716,0.99997,9.6e-08,1.6e-08,1.52e-07
-0.0025642,-0.0068975,0.99997,9.8e-08,1.6e-08,1.52e-07
-0.0023847,-0.0070696,0.99997,1e-07,1.6e-08,1.52e-07
-0.0021928,-0.0072308,0.99997,1.02e-07,1.6e-08,1.52e-07
-0.001989,-0.0073797,0.99997,1.04e-07,1.6e-08,1.52e-07
-0.0017743,-0.007515,0.99997,1.06e-07,1.6e-08,1.52e-07
-0.0015497,-0.0076355,0.99997,1.08e-07,1.6e-08,1.52e-07
-0.0013163,-0.0077399,0.99997,1.1e-07,1.6e-08,1.52e-07
-0.0010754,-0.0078273,0.99997,1.12e-07,1.6e-08,1.52e-07
-0.00082812,-0.0078968,0.99997,1.14e-07,1.6e-08,1.52e-07
-0.00057605,-0.0079477,0.99997,1.16e-07,1.6e-08,1.52e-07
-0.00032063,-0.0079795,0.99997,1.18e-07,1.6e-08,1.52e-07
-6.34e-05,-0.0079919,0.99997,1.2e-07,1.6e-08,1.52e-07
0.00019408,-0.0079846,0.99997,1.22e-07,1.6e-08,1.52e-07
0.00045024,-0.0079579,0.99997,1.24e-07,1.6e-08,1.52e-07
0.00070355,-0.0079119,0.99997,1.26e-07,1.6e-08,1.52e-07
0.00095249,-0.0078472,0.99997,1.28e-07,1.6e-08,1.52e-07
0.0011956,-0.0077643,0.99997,1.3e-07,1.6e-08,1.52e-07
0.0014316,-0.0076642,0.99997,1.32e-07,1.6e-08,1.52e-07
0.0016591,-0.0075478,0.99997,1.34e-07,1.6e-08,1.52e-07
0.0018771,-0.0074162,0.99997,1.36e-07,1.6e-08,1.52e-07
0.0020844,-0.0072706,0.99997,1.38e-07,1.6e-08,1.52e-07
0.0022803,-0.0071124,0.99997,1.4e-07,1.6e-08,1.52e-07
0.0024638,-0.0069429,0.99997,1.42e-07,1.6e-08,1.52e-07
0.0026345,-0.0067636,0.99997,1.44e-07,1.6e-08,1.52e-07
0.0027918,-0.0065758,0.99997,1.46e-07,1.6e-08,1.52e-07
0.0029355,-0.006381,0.99998,1.48e-07,1.6e-08,1.52e-07
0.0030652,-0.0061806,0.99998,1.5e-07,1.6e-08,1.52e-07
0.0031808,-0.0059759,0.99998,1.52e-07,1.6e-08,1.52e-07
0.0032825,-0.0057683,0.99998,1.54e-07,1.6e-08,1.52e-07
0.0033703,-0.005559,0.99998,1.56e-07,1.6e-08,1.52e-07
0.0034444,-0.005349,0.99998,1.58e-07,1.6e-08,1.52e-07
0.0035051,-0.0051395,0.99998,1.6e-07,1.6e-08,1.52e-07
0.0035527,-0.0049315,0.99998,1.62e-07,1.6e-08,1.52e-07
0.0035876,-0.0047258,0.99998,1.64e-07,1.6e-08,1.52e-07
0.0036103,-0.0045232,0.99998,1.66e-07,1.6e-08,1.52e-07
0.0036211,-0.0043244,0.99998,1.68e-07,1.6e-08,1.52e-07
0.0036206,-0.0041299,0.99998,1.7e-07,1.6e-08,1.52e-07
0.0036093,-0.0039404,0.99999,1.72e-07,1.6e-08,1.52e-07
0.0035877,-0.0037562,0.99999,1.74e-07,1.6e-08,1.52e-07
0.0035563,-0.0035776,0.99999,1.76e-07,1.6e-08,1.52e-07
0.0035158,-0.0034051,0.99999,1.78e-07,1.6e-08,1.52e-07
0.0034666,-0.0032388,0.99999,1.8e-07,1.6e-08,1.52e-07
0.0034093,-0.0030788,0.99999,1.82e-07,1.6e-08,1.52e-07
0.0033444,-0.0029253,0.99999,1.84e-07,1.6e-08,1.52e-07
0.0032725,-0.0027784,0.99999,1.86e-07,1.6e-08,1.52e-07
0.0031941,-0.0026381,0.99999,1.88e-07,1.6e-08,1.52e-07
0.0031095,-0.0025043,0.99999,1.9e-07,1.6e-08,1.52e-07
0.0030194,-0.0023771,0.99999,1.92e-07,1.6e-08,1.52e-07
0.0029241,-0.0022563,0.99999,1.94e-07,1.6e-08,1.52e-07
0.0028241,-0.0021419,0.99999,1.96e-07,1.6e-08,1.52e-07
0.0027197,-0.0020339,0.99999,1.98e-07,1.6e-08,1.52e-07
0.0026114,-0.001932,0.99999,2e-07,1.6e-08,1.52e-07
0.0024994,-0.0018362,1,2.02e-07,1.6e-08,1.52e-07
0.0023841,-0.0017463,1,2.04e-07,1.6e-08,1.52e-07
0.0022659,-0.0016622,1,2.06e-07,1.6e-08,1.52e-07
0.002145,-0.0015838,1,2.08e-07,1.6e-08,1.52e-07
0.0020216,-0.001511,1,2.1e-07,1.6e-08,1.52e-07
0.0018961,-0.0014435,1,2.12e-07,1.6e-08,1.52e-07
0.0017686,-0.0013813,1,2.14e-07,1.6e-08,1.52e-07
0.0016393,-0.0013242,1,2.16e-07,1.6e-08,1.52e-07
0.0015086,-0.0012721,1,2.18e-07,1.6e-08,1.52e-07
0.0013764,-0.001225,1,2.2e-07,1.6e-08,1.52e-07
0.0012431,-0.0011826,1,2.22e-07,1.6e-08,1.52e-07
0.0011087,-0.0011449,1,2.24e-07,1.6e-08,1.52e-07
0.00097334,-0.0011119,1,2.26e-07,1.6e-08,1.52e-07
0.00083726,-0.0010833,1,2.28e-07,1.6e-08,1.52e-07
0.00070051,-0.0010592,1,2.3e-07,1.6e-08,1.52e-07
0.00056322,-0.0010395,1,2.32e-07,1.6e-08,1.52e-07
0.00042549,-0.0010241,1,2.34e-07,1.6e-08,1.52e-07
0.00028743,-0.001013,1,2.36e-07,1.6e-08,1.52e-07
0.00014913,-0.0010062,1,2.38e-07,1.6e-08,1.52e-07
1.118e-05,-0.001118,1,0,1.8e-08,1.52e-07
-0.00013181,-0.0011199,1,2e-09,1.8e-08,1.52e-07
-0.00027477,-0.0011265,1,4e-09,1.8e-08,1.52e-07
-0.0004176,-0.0011379,1,6e-09,1.8e-08,1.52e-07
-0.00056024,-0.0011542,1,8e-09,1.8e-08,1.52e-07
-0.00070257,-0.0011753,1,1e-08,1.8e-08,1.52e-07
-0.00084451,-0.0012013,1,1.2e-08,1.8e-08,1.52e-07
-0.00098596,-0.0012323,1,1.4e-08,1.8e-08,1.52e-07
-0.0011268,-0.0012684,1,1.6e-08,1.8e-08,1.52e-07
-0.0012669,-0.0013097,1,1.8e-08,1.8e-08,1.52e-07
-0.0014062,-0.0013562,1,2e-08,1.8e-08,1.52e-07
-0.0015445,-0.0014081,1,2.2e-08,1.8e-08,1.52e-07
-0.0016816,-0.0014655,1,2.4e-08,1.8e-08,1.52e-07
-0.0018174,-0.0015286,1,2.6e-08,1.8e-08,1.52e-07
-0.0019516,-0.0015975,1,2.8e-08,1.8e-08,1.52e-07
-0.0020842,-0.0016723,1,3e-08,1.8e-08,1.52e-07
-0.0022148,-0.0017532,1,3.2e-08,1.8e-08,1.52e-07
-0.0023433,-0.0018404,1,3.4e-08,1.8e-08,1.52e-07
-0.0024693,-0.001934,1,3.6e-08,1.8e-08,1.52e-07
-0.0025925,-0.0020342,0.99999,3.8e-08,1.8e-08,1.52e-07
-0.0027127,-0.0021411,0.99999,4e-08,1.8e-08,1.52e-07
-0.0028296,-0.002255,0.99999,4.2e-08,1.8e-08,1.52e-07
-0.0029427,-0.002376,0.99999,4.4e-08,1.8e-08,1.52e-07
-0.0030516,-0.0025043,0.99999,4.6e-08,1.8e-08,1.52e-07
-0.0031561,-0.0026399,0.99999,4.8e-08,1.8e-08,1.52e-07
-0.0032556,-0.0027831,0.99999,5e-08,1.8e-08,1.52e-07
-0.0033497,-0.0029338,0.99999,5.2e-08,1.8e-08,1.52e-07
-0.0034379,-0.0030923,0.99999,5.4e-08,1.8e-08,1.52e-07
-0.0035196,-0.0032584,0.99999,5.6e-08,1.8e-08,1.52e-07
-0.0035944,-0.0034324,0.99999,5.8e-08,1.8e-08,1.52e-07
-0.0036617,-0.003614,0.99999,6e-08,1.8e-08,1.52e-07
-0.0037208,-0.0038033,0.99999,6.2e-08,1.8e-08,1.52e-07
-0.0037713,-0.004,0.99998,6.4e-08,1.8e-08,1.52e-07
-0.0038124,-0.0042041,0.99998,6.6e-08,1.8e-08,1.52e-07
-0.0038437,-0.0044152,0.99998,6.8e-08,1.8e-08,1.52e-07
-0.0038643,-0.0046329,0.99998,7e-08,1.8e-08,1.52e-07
-0.0038738,-0.0048569,0.99998,7.2e-08,1.8e-08,1.52e-07
-0.0038716,-0.0050865,0.99998,7.4e-08,1.8e-08,1.52e-07
-0.003857,-0.0053211,0.99998,7.6e-08,1.8e-08,1.52e-07
-0.0038295,-0.00556,0.99998,7.8e-08,1.8e-08,1.52e-07
-0.0037885,-0.0058023,0.99998,8e-08,1.8e-08,1.52e-07
-0.0037336,-0.0060471,0.99997,8.2e-08,1.8e-08,1.52e-07
-0.0036642,-0.0062932,0.99997,8.4e-08,1.8e-08,1.52e-07
-0.0035801,-0.0065394,0.99997,8.6e-08,1.8e-08,1.52e-07
-0.0034809,-0.0067843,0.99997,8.8e-08,1.8e-08,1.52e-07
-0.0033664,-0.0070266,0.99997,9e-08,1.8e-08,1.52e-07
-0.0032364,-0.0072648,0.99997,9.2e-08,1.8e-08,1.52e-07
-0.003091,-0.0074971,0.99997,9.4e-08,1.8e-08,1.52e-07
-0.0029302,-0.007722,0.99997,9.6e-08,1.8e-08,1.52e-07
-0.0027544,-0.0079376,0.99996,9.8e-08,1.8e-08,1.52e-07
-0.002564,-0.0081423,0.99996,1e-07,1.8e-08,1.52e-07
-0.0023596,-0.0083343,0.99996,1.02e-07,1.8e-08,1.52e-07
-0.002142,-0.0085119,0.99996,1.04e-07,1.8e-08,1.52e-07
-0.001912,-0.0086734,0.99996,1.06e-07,1.8e-08,1.52e-07
-0.0016708,-0.0088174,0.99996,1.08e-07,1.8e-08,1.52e-07
-0.0014196,-0.0089423,0.99996,1.1e-07,1.8e-08,1.52e-07
-0.0011599,-0.0090469,0.99996,1.12e-07,1.8e-08,1.52e-07
-0.00089297,-0.0091302,0.99996,1.14e-07,1.8e-08,1.52e-07
-0.00062059,-0.0091912,0.99996,1.16e-07,1.8e-08,1.52e-07
-0.0003444,-0.0092294,0.99996,1.18e-07,1.8e-08,1.52e-07
-6.6154e-05,-0.0092442,0.99996,1.2e-07,1.8e-08,1.52e-07
0.00021238,-0.0092355,0.99996,1.22e-07,1.8e-08,1.52e-07
0.00048941,-0.0092035,0.99996,1.24e-07,1.8e-08,1.52e-07
0.00076317,-0.0091484,0.99996,1.26e-07,1.8e-08,1.52e-07
0.001032,-0.0090708,0.99996,1.28e-07,1.8e-08,1.52e-07
0.0012941,-0.0089717,0.99996,1.3e-07,1.8e-08,1.52e-07
0.0015482,-0.0088519,0.99996,1.32e-07,1.8e-08,1.52e-07
0.0017926,-0.0087128,0.99996,1.34e-07,1.8e-08,1.52e-07
0.0020262,-0.0085556,0.99996,1.36e-07,1.8e-08,1.52e-07
0.0022479,-0.008382,0.99996,1.38e-07,1.8e-08,1.52e-07
0.0024565,-0.0081935,0.99996,1.4e-07,1.8e-08,1.52e-07
0.0026514,-0.0079919,0.99996,1.42e-07,1.8e-08,1.52e-07
0.0028319,-0.0077788,0.99997,1.44e-07,1.8e-08,1.52e-07
0.0029975,-0.007556,0.99997,1.46e-07,1.8e-08,1.52e-07
0.0031478,-0.0073253,0.99997,1.48e-07,1.8e-08,1.52e-07
0.0032827,-0.0070884,0.99997,1.5e-07,1.8e-08,1.52e-07
0.0034022,-0.0068468,0.99997,1.52e-07,1.8e-08,1.52e-07
0.0035063,-0.0066022,0.99997,1.54e-07,1.8e-08,1.52e-07
0.0035953,-0.006356,0.99997,1.56e-07,1.8e-08,1.52e-07
0.0036694,-0.0061095,0.99997,1.58e-07,1.8e-08,1.52e-07
0.003729,-0.0058641,0.99998,1.6e-07,1.8e-08,1.52e-07
0.0037745,-0.0056208,0.99998,1.62e-07,1.8e-08,1.52e-07
0.0038064,-0.0053807,0.99998,1.64e-07,1.8e-08,1.52e-07
0.0038253,-0.0051447,0.99998,1.66e-07,1.8e-08,1.52e-07
0.0038316,-0.0049135,0.99998,1.68e-07,1.8e-08,1.52e-07
0.0038261,-0.0046879,0.99998,1.7e-07,1.8e-08,1.52e-07
0.0038092,-0.0044683,0.99998,1.72e-07,1.8e-08,1.52e-07
0.0037816,-0.0042553,0.99998,1.74e-07,1.8e-08,1.52e-07
0.0037439,-0.0040493,0.99998,1.76e-07,1.8e-08,1.52e-07
0.0036968,-0.0038504,0.99999,1.78e-07,1.8e-08,1.52e-07
0.0036409,-0.0036591,0.99999,1.8e-07,1.8e-08,1.52e-07
0.0035767,-0.0034754,0.99999,1.82e-07,1.8e-08,1.52e-07
0.0035048,-0.0032994,0.99999,1.84e-07,1.8e-08,1.52e-07
0.0034258,-0.0031311,0.99999,1.86e-07,1.8e-08,1.52e-07
0.0033403,-0.0029707,0.99999,1.88e-07,1.8e-08,1.52e-07
0.0032487,-0.0028179,0.99999,1.9e-07,1.8e-08,1.52e-07
0.0031516,-0.0026728,0.99999,1.92e-07,1.8e-08,1.52e-07
0.0030494,-0.0025353,0.99999,1.94e-07,1.8e-08,1.52e-07
0.0029426,-0.0024052,0.99999,1.96e-07,1.8e-08,1.52e-07
0.0028315,-0.0022824,0.99999,1.98e-07,1.8e-08,1.52e-07
0.0027166,-0.0021667,0.99999,2e-07,1.8e-08,1.52e-07
0.0025982,-0.002058,0.99999,2.02e-07,1.8e-08,1.52e-07
0.0024767,-0.0019562,1,2.04e-07,1.8e-08,1.52e-07
0.0023524,-0.001861,1,2.06e-07,1.8e-08,1.52e-07
0.0022255,-0.0017723,1,2.08e-07,1.8e-08,1.52e-07
0.0020963,-0.0016899,1,2.1e-07,1.8e-08,1.52e-07
0.001965,-0.0016137,1,2.12e-07,1.8e-08,1.52e-07
0.001832,-0.0015435,1,2.14e-07,1.8e-08,1.52e-07
0.0016974,-0.0014791,1,2.16e-07,1.8e-08,1.52e-07
0.0015613,-0.0014204,1,2.18e-07,1.8e-08,1.52e-07
0.001424,-0.0013672,1,2.2e-07,1.8e-08,1.52e-07
0.0012856,-0.0013195,1,2.22e-07,1.8e-08,1.52e-07
0.0011462,-0.001277,1,2.24e-07,1.8e-08,1.52e-07
0.0010061,-0.0012398,1,2.26e-07,1.8e-08,1.52e-07
0.00086524,-0.0012077,1,2.28e-07,1.8e-08,1.52e-07
0.0007238,-0.0011806,1,2.3e-07,1.8e-08,1.52e-07
0.00058187,-0.0011584,1,2.32e-07,1.8e-08,1.52e-07
0.00043956,-0.0011411,1,2.34e-07,1.8e-08,1.52e-07
0.00029695,-0.0011286,1,2.36e-07,1.8e-08,1.52e-07
0.00015413,-0.0011209,1,2.38e-07,1.8e-08,1.52e-07
1.1729e-05,-0.001231,1,0,2e-08,1.52e-07
-0.0001363,-0.0012331,1,2e-09,2e-08,1.52e-07
-0.00028431,-0.0012405,1,4e-09,2e-08,1.52e-07
-0.00043222,-0.0012532,1,6e-09,2e-08,1.52e-07
-0.00057997,-0.0012713,1,8e-09,2e-08,1.52e-07
-0.00072747,-0.0012948,1,1e-08,2e-08,1.52e-07
-0.00087466,-0.0013237,1,1.2e-08,2e-08,1.52e-07
-0.0010214,-0.0013583,1,1.4e-08,2e-08,1.52e-07
-0.0011677,-0.0013985,1,1.6e-08,2e-08,1.52e-07
-0.0013133,-0.0014445,1,1.8e-08,2e-08,1.52e-07
-0.0014582,-0.0014963,1,2e-08,2e-08,1.52e-07
-0.0016023,-0.0015542,1,2.2e-08,2e-08,1.52e-07
-0.0017453,-0.0016183,1,2.4e-08,2e-08,1.52e-07
-0.0018871,-0.0016887,1,2.6e-08,2e-08,1.52e-07
-0.0020276,-0.0017656,1,2.8e-08,2e-08,1.52e-07
-0.0021666,-0.0018493,1,3e-08,2e-08,1.52e-07
-0.0023038,-0.0019398,1,3.2e-08,2e-08,1.52e-07
-0.002439,-0.0020374,0.99999,3.4e-08,2e-08,1.52e-07
-0.0025719,-0.0021423,0.99999,3.6e-08,2e-08,1.52e-07
-0.0027022,-0.0022547,0.99999,3.8e-08,2e-08,1.52e-07
-0.0028297,-0.0023748,0.99999,4e-08,2e-08,1.52e-07
-0.002954,-0.0025029,0.99999,4.2e-08,2e-08,1.52e-07
-0.0030748,-0.002639,0.99999,4.4e-08,2e-08,1.52e-07
-0.0031916,-0.0027835,0.99999,4.6e-08,2e-08,1.52e-07
-0.003304,-0.0029365,0.99999,4.8e-08,2e-08,1.52e-07
-0.0034116,-0.0030983,0.99999,5e-08,2e-08,1.52e-07
-0.0035138,-0.0032688,0.99999,5.2e-08,2e-08,1.52e-07
-0.0036103,-0.0034483,0.99999,5.4e-08,2e-08,1.52e-07
-0.0037003,-0.0036369,0.99999,5.6e-08,2e-08,1.52e-07
-0.0037834,-0.0038347,0.99999,5.8e-08,2e-08,1.52e-07
-0.0038589,-0.0040415,0.99998,6e-08,2e-08,1.52e-07
-0.0039262,-0.0042574,0.99998,6.2e-08,2e-08,1.52e-07
-0.0039846,-0.0044823,0.99998,6.4e-08,2e-08,1.52e-07
-0.0040335,-0.004716,0.99998,6.6e-08,2e-08,1.52e-07
-0.0040721,-0.0049582,0.99998,6.8e-08,2e-08,1.52e-07
-0.0040997,-0.0052086,0.99998,7e-08,2e-08,1.52e-07
-0.0041157,-0.0054666,0.99998,7.2e-08,2e-08,1.52e-07
-0.0041193,-0.0057318,0.99998,7.4e-08,2e-08,1.52e-07
-0.0041098,-0.0060033,0.99997,7.6e-08,2e-08,1.52e-07
-0.0040865,-0.0062803,0.99997,7.8e-08,2e-08,1.52e-07
-0.0040487,-0.006562,0.99997,8e-08,2e-08,1.52e-07
-0.003996,-0.0068471,0.99997,8.2e-08,2e-08,1.52e-07
-0.0039275,-0.0071343,0.99997,8.4e-08,2e-08,1.52e-07
-0.003843,-0.0074223,0.99997,8.6e-08,2e-08,1.52e-07
-0.0037418,-0.0077095,0.99996,8.8e-08,2e-08,1.52e-07
-0.0036237,-0.0079942,0.99996,9e-08,2e-08,1.52e-07
-0.0034885,-0.0082745,0.99996,9.2e-08,2e-08,1.52e-07
-0.003336,-0.0085485,0.99996,9.4e-08,2e-08,1.52e-07
-0.0031664,-0.0088141,0.99996,9.6e-08,2e-08,1.52e-07
-0.0029799,-0.0090694,0.99995,9.8e-08,2e-08,1.52e-07
-0.0027769,-0.009312,0.99995,1e-07,2e-08,1.52e-07
-0.002558,-0.00954,0.99995,1.02e-07,2e-08,1.52e-07
-0.002324,-0.0097512,0.99995,1.04e-07,2e-08,1.52e-07
-0.0020761,-0.0099435,0.99995,1.06e-07,2e-08,1.52e-07
-0.0018153,-0.010115,0.99995,1.08e-07,2e-08,1.52e-07
-0.001543,-0.010264,0.99995,1.1e-07,2e-08,1.52e-07
-0.0012609,-0.010389,0.99995,1.12e-07,2e-08,1.52e-07
-0.00097054,-0.010489,0.99994,1.14e-07,2e-08,1.52e-07
-0.0006739,-0.010562,0.99994,1.16e-07,2e-08,1.52e-07
-0.00037287,-0.010607,0.99994,1.18e-07,2e-08,1.52e-07
-6.9474e-05,-0.010625,0.99994,1.2e-07,2e-08,1.52e-07
0.00023424,-0.010615,0.99994,1.22e-07,2e-08,1.52e-07
0.00053622,-0.010576,0.99994,1.24e-07,2e-08,1.52e-07
0.00083443,-0.010511,0.99994,1.26e-07,2e-08,1.52e-07
0.0011269,-0.010418,0.99995,1.28e-07,2e-08,1.52e-07
0.0014118,-0.0103,0.99995,1.3e-07,2e-08,1.52e-07
0.0016872,-0.010157,0.99995,1.32e-07,2e-08,1.52e-07
0.0019517,-0.0099907,0.99995,1.34e-07,2e-08,1.52e-07
0.0022038,-0.0098036,0.99995,1.36e-07,2e-08,1.52e-07
0.0024422,-0.0095971,0.99995,1.38e-07,2e-08,1.52e-07
0.0026659,-0.0093732,0.99995,1.4e-07,2e-08,1.52e-07
0.0028739,-0.0091341,0.99995,1.42e-07,2e-08,1.52e-07
0.0030656,-0.0088818,0.99996,1.44e-07,2e-08,1.52e-07
0.0032405,-0.0086185,0.99996,1.46e-07,2e-08,1.52e-07
0.0033984,-0.0083463,0.99996,1.48e-07,2e-08,1.52e-07
0.003539,-0.0080672,0.99996,1.5e-07,2e-08,1.52e-07
0.0036625,-0.0077833,0.99996,1.52e-07,2e-08,1.52e-07
0.003769,-0.0074964,0.99996,1.54e-07,2e-08,1.52e-07
0.0038588,-0.0072082,0.99997,1.56e-07,2e-08,1.52e-07
0.0039323,-0.0069203,0.99997,1.58e-07,2e-08,1.52e-07
0.0039901,-0.0066343,0.99997,1.6e-07,2e-08,1.52e-07
0.0040326,-0.0063514,0.99997,1.62e-07,2e-08,1.52e-07
0.0040606,-0.0060728,0.99997,1.64e-07,2e-08,1.52e-07
0.0040745,-0.0057995,0.99997,1.66e-07,2e-08,1.52e-07
0.0040752,-0.0055324,0.99998,1.68e-07,2e-08,1.52e-07
0.0040634,-0.0052722,0.99998,1.7e-07,2e-08,1.52e-07
0.0040396,-0.0050196,0.99998,1.72e-07,2e-08,1.52e-07
0.0040047,-0.0047751,0.99998,1.74e-07,2e-08,1.52e-07
0.0039594,-0.004539,0.99998,1.76e-07,2e-08,1.52e-07
0.0039044,-0.0043116,0.99998,1.78e-07,2e-08,1.52e-07
0.0038403,-0.0040932,0.99998,1.8e-07,2e-08,1.52e-07
0.0037679,-0.0038838,0.99999,1.82e-07,2e-08,1.52e-07
0.0036877,-0.0036837,0.99999,1.84e-07,2e-08,1.52e-07
0.0036004,-0.0034926,0.99999,1.86e-07,2e-08,1.52e-07
0.0035066,-0.0033107,0.99999,1.88e-07,2e-08,1.52e-07
0.0034068,-0.0031378,0.99999,1.9e-07,2e-08,1.52e-07
0.0033015,-0.0029738,0.99999,1.92e-07,2e-08,1.52e-07
0.0031914,-0.0028186,0.99999,1.94e-07,2e-08,1.52e-07
0.0030767,-0.0026719,0.99999,1.96e-07,2e-08,1.52e-07
0.0029579,-0.0025337,0.99999,1.98e-07,2e-08,1.52e-07
0.0028355,-0.0024036,0.99999,2e-07,2e-08,1.52e-07
0.0027097,-0.0022815,0.99999,2.02e-07,2e-08,1.52e-07
0.002581,-0.0021673,0.99999,2.04e-07,2e-08,1.52e-07
0.0024497,-0.0020606,0.99999,2.06e-07,2e-08,1.52e-07
