"m:0","m:1","m:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.85027,0.0021765,0.51607,1,6.6878e-08,6.6878e-08,1.19e-07,1.52e-07
-0.86272,0.0022185,0.49495,1,6.7116e-08,6.7116e-08,1.19e-07,1.52e-07
-0.87517,0.0022604,0.47383,1,6.7354e-08,6.7354e-08,1.19e-07,1.52e-07
-0.88762,0.0023023,0.45271,1,6.7592e-08,6.7592e-08,1.19e-07,1.52e-07
-0.90007,0.0023443,0.43159,1,6.783e-08,6.783e-08,1.19e-07,1.52e-07
-0.91138,0.0023841,0.40909,1,6.8068e-08,6.8068e-08,1.19e-07,1.52e-07
-0.91982,0.0024186,0.38314,1,6.8306e-08,6.8306e-08,1.19e-07,1.52e-07
-0.92826,0.0024531,0.3572,1,6.8544e-08,6.8544e-08,1.19e-07,1.52e-07
-0.9367,0.0024877,0.33126,1,6.8782e-08,6.8782e-08,1.19e-07,1.52e-07
-0.94514,0.0025222,0.30532,1,6.902e-08,6.902e-08,1.19e-07,1.52e-07
-0.95358,0.0025568,0.27938,1,6.9258e-08,6.9258e-08,1.19e-07,1.52e-07
-0.96202,0.0025913,0.25343,1,6.9496e-08,6.9496e-08,1.19e-07,1.52e-07
-0.97047,0.0026258,0.22749,1,6.9734e-08,6.9734e-08,1.19e-07,1.52e-07
-0.97891,0.0026604,0.20155,1,6.9972e-08,6.9972e-08,1.19e-07,1.52e-07
-0.9819,0.002682,0.17325,1,7.021e-08,7.021e-08,1.19e-07,1.52e-07
-0.98416,0.002702,0.14464,1,7.0448e-08,7.0448e-08,1.19e-07,1.52e-07
-0.98642,0.0027219,0.11603,1,7.0686e-08,7.0686e-08,1.19e-07,1.52e-07
-0.98868,0.0027419,0.087418,1,7.0924e-08,7.0924e-08,1.19e-07,1.52e-07
-0.99094,0.0027618,0.058808,1,7.1162e-08,7.1162e-08,1.19e-07,1.52e-07
-0.9932,0.0027818,0.030196,1,7.14e-08,7.14e-08,1.19e-07,1.52e-07
-0.99546,0.0028017,0.0015857,1,7.1638e-08,7.1638e-08,1.19e-07,1.52e-07
-0.99772,0.0028217,-0.027026,1,7.1876e-08,7.1876e-08,1.19e-07,1.52e-07
-0.99671,0.0028327,-0.05534,1,7.2114e-08,7.2114e-08,1.19e-07,1.52e-07
-0.99216,0.0028341,-0.083334,1,7.2352e-08,7.2352e-08,1.19e-07,1.52e-07
-0.9876,0.0028355,-0.11133,1,7.259e-08,7.259e-08,1.19e-07,1.52e-07
-0.98304,0.0028369,-0.13932,1,7.2828e-08,7.2828e-08,1.19e-07,1.52e-07
-0.97848,0.0028383,-0.16731,1,7.3066e-08,7.3066e-08,1.19e-07,1.52e-07
-0.97392,0.0028397,-0.19531,1,7.3304e-08,7.3304e-08,1.19e-07,1.52e-07
-0.96936,0.0028411,-0.2233,1,7.3542e-08,7.3542e-08,1.19e-07,1.52e-07
-0.9648,0.0028425,-0.25129,1,7.378e-08,7.378e-08,1.19e-07,1.52e-07
-0.95983,0.0028426,-0.27901,1,7.4018e-08,7.4018e-08,1.19e-07,1.52e-07
-0.94975,0.0028269,-0.30339,1,7.4256e-08,7.4256e-08,1.19e-07,1.52e-07
-0.93967,0.0028111,-0.32777,1,7.4494e-08,7.4494e-08,1.19e-07,1.52e-07
-0.9296,0.0027954,-0.35216,1,7.4732e-08,7.4732e-08,1.19e-07,1.52e-07
-0.91952,0.0027797,-0.37654,1,7.497e-08,7.497e-08,1.19e-07,1.52e-07
-0.90944,0.0027639,-0.40092,1,7.5208e-08,7.5208e-08,1.19e-07,1.52e-07
-0.89937,0.0027482,-0.4253,1,7.5446e-08,7.5446e-08,1.19e-07,1.52e-07
-0.88929,0.0027325,-0.44968,1,7.5684e-08,7.5684e-08,1.19e-07,1.52e-07
-0.87921,0.0027167,-0.47406,1,7.5922e-08,7.5922e-08,1.19e-07,1.52e-07
-0.86704,0.0026931,-0.49498,1,7.616e-08,7.616e-08,1.19e-07,1.52e-07
-0.85386,0.0026657,-0.51421,1,7.6398e-08,7.6398e-08,1.19e-07,1.52e-07
-0.84067,0.0026382,-0.53344,1,7.6636e-08,7.6636e-08,1.19e-07,1.52e-07
-0.82748,0.0026107,-0.55267,1,7.6874e-08,7.6874e-08,1.19e-07,1.52e-07
-0.81429,0.0025833,-0.5719,1,7.7112e-08,7.7112e-08,1.19e-07,1.52e-07
-0.80111,0.0025558,-0.59114,1,7.735e-08,7.735e-08,1.19e-07,1.52e-07
-0.78792,0.0025284,-0.61037,1,7.7588e-08,7.7588e-08,1.19e-07,1.52e-07
-0.77473,0.0025009,-0.6296,1,7.7826e-08,7.7826e-08,1.19e-07,1.52e-07
-0.76133,0.002472,-0.64744,1,7.8064e-08,7.8064e-08,1.19e-07,1.52e-07
-0.74734,0.002439,-0.6615,1,7.8302e-08,7.8302e-08,1.19e-07,1.52e-07
-0.73336,0.002406,-0.67557,1,7.854e-08,7.854e-08,1.19e-07,1.52e-07
-0.71937,0.002373,-0.68963,1,7.8778e-08,7.8778e-08,1.19e-07,1.52e-07
-0.70538,0.00234,-0.70369,1,7.9016e-08,7.9016e-08,1.19e-07,1.52e-07
-0.6914,0.0023071,-0.71776,1,7.9254e-08,7.9254e-08,1.19e-07,1.52e-07
-0.67741,0.0022741,-0.73182,1,7.9492e-08,7.9492e-08,1.19e-07,1.52e-07
-0.66342,0.0022411,-0.74589,1,7.973e-08,7.973e-08,1.19e-07,1.52e-07
-0.64944,0.0022081,-0.75995,1,7.9968e-08,7.9968e-08,1.19e-07,1.52e-07
-0.63611,0.0021745,-0.77028,1,8.0206e-08,8.0206e-08,1.19e-07,1.52e-07
-0.62289,0.0021408,-0.78004,1,8.0444e-08,8.0444e-08,1.19e-07,1.52e-07
-0.60967,0.0021071,-0.78979,1,8.0682e-08,8.0682e-08,1.19e-07,1.52e-07
-0.59645,0.0020734,-0.79955,1,8.092e-08,8.092e-08,1.19e-07,1.52e-07
-0.58323,0.0020397,-0.8093,1,8.1158e-08,8.1158e-08,1.19e-07,1.52e-07
-0.57001,0.002006,-0.81906,1,8.1396e-08,8.1396e-08,1.19e-07,1.52e-07
-0.55678,0.0019723,-0.82881,1,8.1634e-08,8.1634e-08,1.19e-07,1.52e-07
-0.54356,0.0019386,-0.83856,1,8.1872e-08,8.1872e-08,1.19e-07,1.52e-07
-0.53106,0.0019059,-0.84683,1,8.211e-08,8.211e-08,1.19e-07,1.52e-07
-0.51938,0.0018744,-0.85336,1,8.2348e-08,8.2348e-08,1.19e-07,1.52e-07
-0.50771,0.0018429,-0.8599,1,8.2586e-08,8.2586e-08,1.19e-07,1.52e-07
-0.49604,0.0018113,-0.86643,1,8.2824e-08,8.2824e-08,1.19e-07,1.52e-07
-0.48436,0.0017798,-0.87297,1,8.3062e-08,8.3062e-08,1.19e-07,1.52e-07
-0.47269,0.0017482,-0.8795,1,8.33e-08,8.33e-08,1.19e-07,1.52e-07
-0.46101,0.0017167,-0.88603,1,8.3538e-08,8.3538e-08,1.19e-07,1.52e-07
-0.44934,0.0016851,-0.89257,1,8.3776e-08,8.3776e-08,1.19e-07,1.52e-07
-0.43777,0.0016538,-0.89897,1,8.4014e-08,8.4014e-08,1.19e-07,1.52e-07
-0.42788,0.0016257,-0.90325,1,8.4252e-08,8.4252e-08,1.19e-07,1.52e-07
-0.41799,0.0015976,-0.90754,1,8.449e-08,8.449e-08,1.19e-07,1.52e-07
-0.4081,0.0015695,-0.91182,1,8.4728e-08,8.4728e-08,1.19e-07,1.52e-07
-0.39821,0.0015415,-0.91611,1,8.4966e-08,8.4966e-08,1.19e-07,1.52e-07
-0.38832,0.0015134,-0.92039,1,8.5204e-08,8.5204e-08,1.19e-07,1.52e-07
-0.37843,0.0014853,-0.92467,1,8.5442e-08,8.5442e-08,1.19e-07,1.52e-07
-0.36854,0.0014572,-0.92896,1,8.568e-08,8.568e-08,1.19e-07,1.52e-07
-0.35865,0.0014292,-0.93324,1,8.5918e-08,8.5918e-08,1.19e-07,1.52e-07
-0.34988,0.0014036,-0.93653,1,8.6156e-08,8.6156e-08,1.19e-07,1.52e-07
-0.34171,0.0013794,-0.93931,1,8.6394e-08,8.6394e-08,1.19e-07,1.52e-07
-0.33354,0.0013551,-0.94208,1,8.6632e-08,8.6632e-08,1.19e-07,1.52e-07
-0.32536,0.0013309,-0.94485,1,8.687e-08,8.687e-08,1.19e-07,1.52e-07
-0.31719,0.0013066,-0.94763,1,8.7108e-08,8.7108e-08,1.19e-07,1.52e-07
-0.30902,0.0012824,-0.9504,1,8.7346e-08,8.7346e-08,1.19e-07,1.52e-07
-0.30084,0.0012581,-0.95317,1,8.7584e-08,8.7584e-08,1.19e-07,1.52e-07
-0.29267,0.0012339,-0.95595,1,8.7822e-08,8.7822e-08,1.19e-07,1.52e-07
-0.28488,0.0012106,-0.95847,1,8.806e-08,8.806e-08,1.19e-07,1.52e-07
-0.27822,0.00119,-0.96025,1,8.8298e-08,8.8298e-08,1.19e-07,1.52e-07
-0.27157,0.0011694,-0.96204,1,8.8536e-08,8.8536e-08,1.19e-07,1.52e-07
-0.26491,0.0011488,-0.96382,1,8.8774e-08,8.8774e-08,1.19e-07,1.52e-07
-0.25826,0.0011283,-0.96561,1,8.9012e-08,8.9012e-08,1.19e-07,1.52e-07
-0.2516,0.0011077,-0.96739,1,8.925e-08,8.925e-08,1.19e-07,1.52e-07
-0.24495,0.0010871,-0.96917,1,8.9488e-08,8.9488e-08,1.19e-07,1.52e-07
-0.23829,0.0010665,-0.97096,1,8.9726e-08,8.9726e-08,1.19e-07,1.52e-07
-0.23164,0.001046,-0.97274,1,8.9964e-08,8.9964e-08,1.19e-07,1.52e-07
-0.22607,0.0010282,-0.97398,1,9.0202e-08,9.0202e-08,1.19e-07,1.52e-07
-0.2207,0.0010109,-0.97513,1,9.044e-08,9.044e-08,1.19e-07,1.52e-07
-0.21533,0.00099364,-0.97627,1,9.0678e-08,9.0678e-08,1.19e-07,1.52e-07
-0.20995,0.00097636,-0.97741,1,9.0916e-08,9.0916e-08,1.19e-07,1.52e-07
-0.20458,0.00095909,-0.97856,1,9.1154e-08,9.1154e-08,1.19e-07,1.52e-07
-0.1992,0.00094181,-0.9797,1,9.1392e-08,9.1392e-08,1.19e-07,1.52e-07
-0.19383,0.00092454,-0.98085,1,9.163e-08,9.163e-08,1.19e-07,1.52e-07
-0.18846,0.00090727,-0.98199,1,9.1868e-08,9.1868e-08,1.19e-07,1.52e-07
-0.18355,0.00089126,-0.98295,1,9.2106e-08,9.2106e-08,1.19e-07,1.52e-07
-0.17923,0.00087684,-0.98369,1,9.2344e-08,9.2344e-08,1.19e-07,1.52e-07
-0.17491,0.00086242,-0.98442,1,9.2582e-08,9.2582e-08,1.19e-07,1.52e-07
-0.17059,0.00084801,-0.98516,1,9.282e-08,9.282e-08,1.19e-07,1.52e-07
-0.16627,0.00083359,-0.98589,1,9.3058e-08,9.3058e-08,1.19e-07,1.52e-07
-0.16195,0.00081917,-0.98662,1,9.3296e-08,9.3296e-08,1.19e-07,1.52e-07
-0.15763,0.00080475,-0.98736,1,9.3534e-08,9.3534e-08,1.19e-07,1.52e-07
-0.15331,0.00079033,-0.98809,1,9.3772e-08,9.3772e-08,1.19e-07,1.52e-07
-0.14902,0.00077601,-0.98881,1,9.401e-08,9.401e-08,1.19e-07,1.52e-07
-0.14556,0.00076402,-0.98929,1,9.4248e-08,9.4248e-08,1.19e-07,1.52e-07
-0.14209,0.00075203,-0.98976,1,9.4486e-08,9.4486e-08,1.19e-07,1.52e-07
-0.13862,0.00074003,-0.99023,1,9.4724e-08,9.4724e-08,1.19e-07,1.52e-07
-0.13515,0.00072804,-0.9907,1,9.4962e-08,9.4962e-08,1.19e-07,1.52e-07
-0.13168,0.00071604,-0.99117,1,9.52e-08,9.52e-08,1.19e-07,1.52e-07
-0.12821,0.00070405,-0.99164,1,9.5438e-08,9.5438e-08,1.19e-07,1.52e-07
-0.12474,0.00069206,-0.99212,1,9.5676e-08,9.5676e-08,1.19e-07,1.52e-07
-0.12127,0.00068006,-0.99259,1,9.5914e-08,9.5914e-08,1.19e-07,1.52e-07
-0.11824,0.00066937,-0.99295,1,9.6152e-08,9.6152e-08,1.19e-07,1.52e-07
-0.11545,0.00065941,-0.99326,1,9.639e-08,9.639e-08,1.19e-07,1.52e-07
-0.11267,0.00064946,-0.99356,1,9.6628e-08,9.6628e-08,1.19e-07,1.52e-07
-0.10988,0.0006395,-0.99387,1,9.6866e-08,9.6866e-08,1.19e-07,1.52e-07
-0.10709,0.00062954,-0.99417,1,9.7104e-08,9.7104e-08,1.19e-07,1.52e-07
-0.1043,0.00061959,-0.99447,1,9.7342e-08,9.7342e-08,1.19e-07,1.52e-07
-0.10152,0.00060963,-0.99478,1,9.758e-08,9.758e-08,1.19e-07,1.52e-07
-0.098731,0.00059967,-0.99508,1,9.7818e-08,9.7818e-08,1.19e-07,1.52e-07
-0.096072,0.00059012,-0.99536,1,9.8056e-08,9.8056e-08,1.19e-07,1.52e-07
-0.093828,0.00058187,-0.99556,1,9.8294e-08,9.8294e-08,1.19e-07,1.52e-07
-0.091584,0.00057362,-0.99575,1,9.8532e-08,9.8532e-08,1.19e-07,1.52e-07
-0.08934,0.00056536,-0.99595,1,9.877e-08,9.877e-08,1.19e-07,1.52e-07
-0.087096,0.00055711,-0.99615,1,9.9008e-08,9.9008e-08,1.19e-07,1.52e-07
-0.084851,0.00054886,-0.99634,1,9.9246e-08,9.9246e-08,1.19e-07,1.52e-07
-0.082607,0.00054061,-0.99654,1,9.9484e-08,9.9484e-08,1.19e-07,1.52e-07
-0.080363,0.00053236,-0.99674,1,9.9722e-08,9.9722e-08,1.19e-07,1.52e-07
-0.078119,0.00052411,-0.99693,1,9.996e-08,9.996e-08,1.19e-07,1.52e-07
-0.076233,0.00051704,-0.99707,1,1.002e-07,1.002e-07,1.19e-07,1.52e-07
-0.074419,0.00051021,-0.9972,1,1.0044e-07,1.0044e-07,1.19e-07,1.52e-07
-0.072605,0.00050339,-0.99733,1,1.0067e-07,1.0067e-07,1.19e-07,1.52e-07
-0.070791,0.00049656,-0.99746,1,1.0091e-07,1.0091e-07,1.19e-07,1.52e-07
-0.068977,0.00048973,-0.99758,1,1.0115e-07,1.0115e-07,1.19e-07,1.52e-07
-0.067163,0.00048291,-0.99771,1,1.0139e-07,1.0139e-07,1.19e-07,1.52e-07
-0.065349,0.00047608,-0.99784,1,1.0163e-07,1.0163e-07,1.19e-07,1.52e-07
-0.063535,0.00046925,-0.99797,1,1.0186e-07,1.0186e-07,1.19e-07,1.52e-07
-0.061866,0.00046294,-0.99807,1,1.021e-07,1.021e-07,1.19e-07,1.52e-07
-0.060391,0.0004573,-0.99816,1,1.0234e-07,1.0234e-07,1.19e-07,1.52e-07
-0.058917,0.00045167,-0.99824,1,1.0258e-07,1.0258e-07,1.19e-07,1.52e-07
-0.057442,0.00044604,-0.99832,1,1.0282e-07,1.0282e-07,1.19e-07,1.52e-07
-0.055967,0.00044041,-0.99841,1,1.0305e-07,1.0305e-07,1.19e-07,1.52e-07
-0.054493,0.00043478,-0.99849,1,1.0329e-07,1.0329e-07,1.19e-07,1.52e-07
-0.053018,0.00042914,-0.99857,1,1.0353e-07,1.0353e-07,1.19e-07,1.52e-07
-0.051543,0.00042351,-0.99866,1,1.0377e-07,1.0377e-07,1.19e-07,1.52e-07
-0.050076,0.0004179,-0.99874,1,1.0401e-07,1.0401e-07,1.19e-07,1.52e-07
-0.048868,0.00041328,-0.99879,1,1.0424e-07,1.0424e-07,1.19e-07,1.52e-07
-0.04766,0.00040865,-0.99885,1,1.0448e-07,1.0448e-07,1.19e-07,1.52e-07
-0.046452,0.00040403,-0.9989,1,1.0472e-07,1.0472e-07,1.19e-07,1.52e-07
-0.045244,0.0003994,-0.99896,1,1.0496e-07,1.0496e-07,1.19e-07,1.52e-07
-0.044036,0.00039478,-0.99901,1,1.052e-07,1.052e-07,1.19e-07,1.52e-07
-0.042828,0.00039015,-0.99907,1,1.0543e-07,1.0543e-07,1.19e-07,1.52e-07
-0.04162,0.00038553,-0.99912,1,1.0567e-07,1.0567e-07,1.19e-07,1.52e-07
-0.040412,0.0003809,-0.99918,1,1.0591e-07,1.0591e-07,1.19e-07,1.52e-07
-0.039333,0.00037681,-0.99922,1,1.0615e-07,1.0615e-07,1.19e-07,1.52e-07
-0.038333,0.00037303,-0.99926,1,1.0639e-07,1.0639e-07,1.19e-07,1.52e-07
-0.037334,0.00036926,-0.99929,1,1.0662e-07,1.0662e-07,1.19e-07,1.52e-07
-0.036334,0.00036549,-0.99933,1,1.0686e-07,1.0686e-07,1.19e-07,1.52e-07
-0.035334,0.00036172,-0.99936,1,1.071e-07,1.071e-07,1.19e-07,1.52e-07
-0.034334,0.00035795,-0.9994,1,1.0734e-07,1.0734e-07,1.19e-07,1.52e-07
-0.033335,0.00035418,-0.99943,1,1.0758e-07,1.0758e-07,1.19e-07,1.52e-07
-0.032335,0.0003504,-0.99947,1,1.0781e-07,1.0781e-07,1.19e-07,1.52e-07
-0.03137,0.00034679,-0.9995,1,1.0805e-07,1.0805e-07,1.19e-07,1.52e-07
-0.030532,0.00034375,-0.99953,1,1.0829e-07,1.0829e-07,1.19e-07,1.52e-07
-0.029693,0.00034071,-0.99955,1,1.0853e-07,1.0853e-07,1.19e-07,1.52e-07
-0.028854,0.00033768,-0.99957,1,1.0877e-07,1.0877e-07,1.19e-07,1.52e-07
-0.028016,0.00033464,-0.9996,1,1.09e-07,1.09e-07,1.19e-07,1.52e-07
-0.027177,0.0003316,-0.99962,1,1.0924e-07,1.0924e-07,1.19e-07,1.52e-07
-0.026338,0.00032856,-0.99965,1,1.0948e-07,1.0948e-07,1.19e-07,1.52e-07
-0.0255,0.00032552,-0.99967,1,1.0972e-07,1.0972e-07,1.19e-07,1.52e-07
-0.024661,0.00032248,-0.99969,1,1.0996e-07,1.0996e-07,1.19e-07,1.52e-07
-0.023923,0.00031996,-0.99971,1,1.1019e-07,1.1019e-07,1.19e-07,1.52e-07
-0.023207,0.00031756,-0.99972,1,1.1043e-07,1.1043e-07,1.19e-07,1.52e-07
-0.022491,0.00031516,-0.99974,1,1.1067e-07,1.1067e-07,1.19e-07,1.52e-07
-0.021775,0.00031276,-0.99976,1,1.1091e-07,1.1091e-07,1.19e-07,1.52e-07
-0.021059,0.00031036,-0.99977,1,1.1115e-07,1.1115e-07,1.19e-07,1.52e-07
-0.020343,0.00030795,-0.99979,1,1.1138e-07,1.1138e-07,1.19e-07,1.52e-07
-0.019628,0.00030555,-0.9998,1,1.1162e-07,1.1162e-07,1.19e-07,1.52e-07
-0.018912,0.00030315,-0.99982,1,1.1186e-07,1.1186e-07,1.19e-07,1.52e-07
-0.018233,0.00030098,-0.99983,1,1.121e-07,1.121e-07,1.19e-07,1.52e-07
-0.017609,0.00029914,-0.99984,1,1.1234e-07,1.1234e-07,1.19e-07,1.52e-07
-0.016984,0.00029731,-0.99985,1,1.1257e-07,1.1257e-07,1.19e-07,1.52e-07
-0.016359,0.00029547,-0.99986,1,1.1281e-07,1.1281e-07,1.19e-07,1.52e-07
-0.015734,0.00029363,-0.99987,1,1.1305e-07,1.1305e-07,1.19e-07,1.52e-07
-0.01511,0.00029179,-0.99988,1,1.1329e-07,1.1329e-07,1.19e-07,1.52e-07
-0.014485,0.00028995,-0.99989,1,1.1353e-07,1.1353e-07,1.19e-07,1.52e-07
-0.01386,0.00028811,-0.9999,1,1.1376e-07,1.1376e-07,1.19e-07,1.52e-07
-0.013236,0.00028628,-0.99991,1,1.14e-07,1.14e-07,1.19e-07,1.52e-07
-0.012675,0.00028495,-0.99992,1,1.1424e-07,1.1424e-07,1.19e-07,1.52e-07
-0.012115,0.00028362,-0.99992,1,1.1448e-07,1.1448e-07,1.19e-07,1.52e-07
-0.011555,0.00028229,-0.99993,1,1.1472e-07,1.1472e-07,1.19e-07,1.52e-07
-0.010994,0.00028096,-0.99993,1,1.1495e-07,1.1495e-07,1.19e-07,1.52e-07
-0.010434,0.00027963,-0.99994,1,1.1519e-07,1.1519e-07,1.19e-07,1.52e-07
-0.0098734,0.0002783,-0.99995,1,1.1543e-07,1.1543e-07,1.19e-07,1.52e-07
-0.009313,0.00027697,-0.99995,1,1.1567e-07,1.1567e-07,1.19e-07,1.52e-07
-0.0087526,0.00027564,-0.99996,1,1.1591e-07,1.1591e-07,1.19e-07,1.52e-07
-0.0082171,0.0002746,-0.99996,1,1.1614e-07,1.1614e-07,1.19e-07,1.52e-07
-0.0076978,0.00027374,-0.99997,1,1.1638e-07,1.1638e-07,1.19e-07,1.52e-07
-0.0071786,0.00027288,-0.99997,1,1.1662e-07,1.1662e-07,1.19e-07,1.52e-07
-0.0066593,0.00027202,-0.99997,1,1.1686e-07,1.1686e-07,1.19e-07,1.52e-07
-0.00614,0.00027116,-0.99998,1,1.171e-07,1.171e-07,1.19e-07,1.52e-07
-0.0056207,0.0002703,-0.99998,1,1.1733e-07,1.1733e-07,1.19e-07,1.52e-07
-0.0051014,0.00026945,-0.99998,1,1.1757e-07,1.1757e-07,1.19e-07,1.52e-07
-0.0045822,0.00026859,-0.99999,1,1.1781e-07,1.1781e-07,1.19e-07,1.52e-07
-0.0040669,0.00026782,-0.99999,1,1.1805e-07,1.1805e-07,1.19e-07,1.52e-07
-0.0035678,0.00026741,-0.99999,1,1.1829e-07,1.1829e-07,1.19e-07,1.52e-07
-0.0030686,0.00026699,-0.99999,1,1.1852e-07,1.1852e-07,1.19e-07,1.52e-07
-0.0025694,0.00026658,-0.99999,1,1.1876e-07,1.1876e-07,1.19e-07,1.52e-07
-0.0020703,0.00026617,-0.99999,1,1.19e-07,1.19e-07,1.19e-07,1.52e-07
-0.0015711,0.00026576,-0.99999,1,1.1924e-07,1.1924e-07,1.19e-07,1.52e-07
-0.0010719,0.00026535,-1,1,1.1948e-07,1.1948e-07,1.19e-07,1.52e-07
-0.00057275,0.00026494,-1,1,1.1971e-07,1.1971e-07,1.19e-07,1.52e-07
-7.3567e-05,0.00026452,-1,1,1.1995e-07,1.1995e-07,1.19e-07,1.52e-07
0.00042544,0.00026446,-1,1,1.2019e-07,1.2019e-07,1.19e-07,1.52e-07
0.00092445,0.00026449,-1,1,1.2043e-07,1.2043e-07,1.19e-07,1.52e-07
0.0014235,0.00026452,-0.99999,1,1.2067e-07,1.2067e-07,1.19e-07,1.52e-07
0.0019225,0.00026454,-0.99999,1,1.209e-07,1.209e-07,1.19e-07,1.52e-07
0.0024214,0.00026457,-0.99999,1,1.2114e-07,1.2114e-07,1.19e-07,1.52e-07
0.0029204,0.0002646,-0.99999,1,1.2138e-07,1.2138e-07,1.19e-07,1.52e-07
0.0034194,0.00026463,-0.99999,1,1.2162e-07,1.2162e-07,1.19e-07,1.52e-07
0.0039185,0.00026465,-0.99999,1,1.2186e-07,1.2186e-07,1.19e-07,1.52e-07
0.0044252,0.00026486,-0.99999,1,1.2209e-07,1.2209e-07,1.19e-07,1.52e-07
0.004944,0.00026532,-0.99998,1,1.2233e-07,1.2233e-07,1.19e-07,1.52e-07
0.0054628,0.00026579,-0.99998,1,1.2257e-07,1.2257e-07,1.19e-07,1.52e-07
0.0059816,0.00026626,-0.99998,1,1.2281e-07,1.2281e-07,1.19e-07,1.52e-07
0.0065003,0.00026673,-0.99997,1,1.2305e-07,1.2305e-07,1.19e-07,1.52e-07
0.0070191,0.0002672,-0.99997,1,1.2328e-07,1.2328e-07,1.19e-07,1.52e-07
0.0075379,0.00026767,-0.99997,1,1.2352e-07,1.2352e-07,1.19e-07,1.52e-07
0.0080567,0.00026814,-0.99996,1,1.2376e-07,1.2376e-07,1.19e-07,1.52e-07
0.0085754,0.00026861,-0.99996,1,1.24e-07,1.24e-07,1.19e-07,1.52e-07
0.0091347,0.00026954,-0.99995,1,1.2424e-07,1.2424e-07,1.19e-07,1.52e-07
0.0096943,0.00027047,-0.99995,1,1.2447e-07,1.2447e-07,1.19e-07,1.52e-07
0.010254,0.0002714,-0.99994,1,1.2471e-07,1.2471e-07,1.19e-07,1.52e-07
0.010813,0.00027234,-0.99994,1,1.2495e-07,1.2495e-07,1.19e-07,1.52e-07
0.011373,0.00027327,-0.99993,1,1.2519e-07,1.2519e-07,1.19e-07,1.52e-07
0.011933,0.0002742,-0.99992,1,1.2543e-07,1.2543e-07,1.19e-07,1.52e-07
0.012492,0.00027513,-0.99992,1,1.2566e-07,1.2566e-07,1.19e-07,1.52e-07
0.013052,0.00027606,-0.99991,1,1.259e-07,1.259e-07,1.19e-07,1.52e-07
0.013649,0.00027729,-0.9999,1,1.2614e-07,1.2614e-07,1.19e-07,1.52e-07
0.014273,0.00027871,-0.99989,1,1.2638e-07,1.2638e-07,1.19e-07,1.52e-07
0.014896,0.00028014,-0.99988,1,1.2662e-07,1.2662e-07,1.19e-07,1.52e-07
0.01552,0.00028157,-0.99987,1,1.2685e-07,1.2685e-07,1.19e-07,1.52e-07
0.016144,0.000283,-0.99986,1,1.2709e-07,1.2709e-07,1.19e-07,1.52e-07
0.016767,0.00028442,-0.99985,1,1.2733e-07,1.2733e-07,1.19e-07,1.52e-07
0.017391,0.00028585,-0.99984,1,1.2757e-07,1.2757e-07,1.19e-07,1.52e-07
0.018015,0.00028728,-0.99983,1,1.2781e-07,1.2781e-07,1.19e-07,1.52e-07
0.018655,0.00028881,-0.99982,1,1.2804e-07,1.2804e-07,1.19e-07,1.52e-07
0.01937,0.00029078,-0.99981,1,1.2828e-07,1.2828e-07,1.19e-07,1.52e-07
0.020084,0.00029275,-0.99979,1,1.2852e-07,1.2852e-07,1.19e-07,1.52e-07
0.020799,0.00029472,-0.99978,1,1.2876e-07,1.2876e-07,1.19e-07,1.52e-07
0.021513,0.00029669,-0.99976,1,1.29e-07,1.29e-07,1.19e-07,1.52e-07
0.022228,0.00029866,-0.99975,1,1.2923e-07,1.2923e-07,1.19e-07,1.52e-07
0.022942,0.00030063,-0.99973,1,1.2947e-07,1.2947e-07,1.19e-07,1.52e-07
0.023657,0.0003026,-0.99971,1,1.2971e-07,1.2971e-07,1.19e-07,1.52e-07
0.024371,0.00030457,-0.9997,1,1.2995e-07,1.2995e-07,1.19e-07,1.52e-07
0.025181,0.00030702,-0.99968,1,1.3019e-07,1.3019e-07,1.19e-07,1.52e-07
0.026019,0.0003096,-0.99965,1,1.3042e-07,1.3042e-07,1.19e-07,1.52e-07
0.026856,0.00031219,-0.99963,1,1.3066e-07,1.3066e-07,1.19e-07,1.52e-07
0.027693,0.00031477,-0.99961,1,1.309e-07,1.309e-07,1.19e-07,1.52e-07
0.02853,0.00031735,-0.99958,1,1.3114e-07,1.3114e-07,1.19e-07,1.52e-07
0.029367,0.00031993,-0.99956,1,1.3138e-07,1.3138e-07,1.19e-07,1.52e-07
0.030204,0.00032252,-0.99954,1,1.3161e-07,1.3161e-07,1.19e-07,1.52e-07
0.031041,0.0003251,-0.99951,1,1.3185e-07,1.3185e-07,1.19e-07,1.52e-07
0.031939,0.00032795,-0.99948,1,1.3209e-07,1.3209e-07,1.19e-07,1.52e-07
0.032937,0.00033123,-0.99945,1,1.3233e-07,1.3233e-07,1.19e-07,1.52e-07
0.033935,0.00033451,-0.99941,1,1.3257e-07,1.3257e-07,1.19e-07,1.52e-07
0.034933,0.00033779,-0.99938,1,1.328e-07,1.328e-07,1.19e-07,1.52e-07
0.035931,0.00034107,-0.99934,1,1.3304e-07,1.3304e-07,1.19e-07,1.52e-07
0.03693,0.00034436,-0.99931,1,1.3328e-07,1.3328e-07,1.19e-07,1.52e-07
0.037928,0.00034764,-0.99927,1,1.3352e-07,1.3352e-07,1.19e-07,1.52e-07
0.038926,0.00035092,-0.99923,1,1.3376e-07,1.3376e-07,1.19e-07,1.52e-07
