"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0044257,1.866e-05,0.0086331,1,5.95e-08,5.95e-08,1.19e-07,0
0.004427,1.8721e-05,0.0086006,1,5.9738e-08,5.9738e-08,1.19e-07,0
0.0044284,1.8783e-05,0.0085682,1,5.9976e-08,5.9976e-08,1.19e-07,0
0.0044284,1.8843e-05,0.0085355,1,6.0214e-08,6.0214e-08,1.19e-07,0
0.0044282,1.8904e-05,0.0085029,1,6.0452e-08,6.0452e-08,1.19e-07,0
0.004428,1.8964e-05,0.0084703,1,6.069e-08,6.069e-08,1.19e-07,0
0.0044278,1.9025e-05,0.0084376,1,6.0928e-08,6.0928e-08,1.19e-07,0
0.0044277,1.9086e-05,0.008405,1,6.1166e-08,6.1166e-08,1.19e-07,0
0.0044275,1.9146e-05,0.0083724,1,6.1404e-08,6.1404e-08,1.19e-07,0
0.0044273,1.9207e-05,0.0083397,1,6.1642e-08,6.1642e-08,1.19e-07,0
0.0044272,1.9267e-05,0.0083071,1,6.188e-08,6.188e-08,1.19e-07,0
0.0044262,1.9327e-05,0.0082745,1,6.2118e-08,6.2118e-08,1.19e-07,0
0.0044245,1.9387e-05,0.0082418,1,6.2356e-08,6.2356e-08,1.19e-07,0
0.0044228,1.9446e-05,0.0082091,1,6.2594e-08,6.2594e-08,1.19e-07,0
0.0044211,1.9506e-05,0.0081764,1,6.2832e-08,6.2832e-08,1.19e-07,0
0.0044194,1.9565e-05,0.0081437,1,6.307e-08,6.307e-08,1.19e-07,0
0.0044177,1.9625e-05,0.008111,1,6.3308e-08,6.3308e-08,1.19e-07,0
0.004416,1.9684e-05,0.0080783,1,6.3546e-08,6.3546e-08,1.19e-07,0
0.0044142,1.9744e-05,0.0080456,1,6.3784e-08,6.3784e-08,1.19e-07,0
0.0044124,1.9803e-05,0.0080129,1,6.4022e-08,6.4022e-08,1.19e-07,0
0.0044091,1.9861e-05,0.0079803,1,6.426e-08,6.426e-08,1.19e-07,0
0.0044059,1.9919e-05,0.0079476,1,6.4498e-08,6.4498e-08,1.19e-07,0
0.0044026,1.9978e-05,0.0079149,1,6.4736e-08,6.4736e-08,1.19e-07,0
0.0043994,2.0036e-05,0.0078823,1,6.4974e-08,6.4974e-08,1.19e-07,0
0.0043961,2.0094e-05,0.0078496,1,6.5212e-08,6.5212e-08,1.19e-07,0
0.0043928,2.0152e-05,0.007817,1,6.545e-08,6.545e-08,1.19e-07,0
0.0043896,2.021e-05,0.0077843,1,6.5688e-08,6.5688e-08,1.19e-07,0
0.0043863,2.0268e-05,0.0077517,1,6.5926e-08,6.5926e-08,1.19e-07,0
0.004382,2.0326e-05,0.0077191,1,6.6164e-08,6.6164e-08,1.19e-07,0
0.0043772,2.0382e-05,0.0076866,1,6.6402e-08,6.6402e-08,1.19e-07,0
0.0043724,2.0439e-05,0.0076541,1,6.664e-08,6.664e-08,1.19e-07,0
0.0043676,2.0495e-05,0.0076216,1,6.6878e-08,6.6878e-08,1.19e-07,0
0.0043628,2.0552e-05,0.0075891,1,6.7116e-08,6.7116e-08,1.19e-07,0
0.004358,2.0609e-05,0.0075566,1,6.7354e-08,6.7354e-08,1.19e-07,0
0.0043531,2.0665e-05,0.0075241,1,6.7592e-08,6.7592e-08,1.19e-07,0
0.0043483,2.0722e-05,0.0074916,1,6.783e-08,6.783e-08,1.19e-07,0
0.0043431,2.0778e-05,0.0074592,1,6.8068e-08,6.8068e-08,1.19e-07,0
0.0043367,2.0833e-05,0.0074269,1,6.8306e-08,6.8306e-08,1.19e-07,0
0.0043304,2.0887e-05,0.0073947,1,6.8544e-08,6.8544e-08,1.19e-07,0
0.004324,2.0942e-05,0.0073624,1,6.8782e-08,6.8782e-08,1.19e-07,0
0.0043177,2.0997e-05,0.0073301,1,6.902e-08,6.902e-08,1.19e-07,0
0.0043113,2.1052e-05,0.0072979,1,6.9258e-08,6.9258e-08,1.19e-07,0
0.004305,2.1107e-05,0.0072656,1,6.9496e-08,6.9496e-08,1.19e-07,0
0.0042986,2.1161e-05,0.0072334,1,6.9734e-08,6.9734e-08,1.19e-07,0
0.0042922,2.1216e-05,0.0072011,1,6.9972e-08,6.9972e-08,1.19e-07,0
0.0042845,2.1269e-05,0.0071692,1,7.021e-08,7.021e-08,1.19e-07,0
0.0042766,2.1322e-05,0.0071373,1,7.0448e-08,7.0448e-08,1.19e-07,0
0.0042687,2.1374e-05,0.0071054,1,7.0686e-08,7.0686e-08,1.19e-07,0
0.0042609,2.1427e-05,0.0070734,1,7.0924e-08,7.0924e-08,1.19e-07,0
