"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00089302,-3.9107e-06,0.012886,1,4.2364e-08,4.2364e-08,1.19e-07,0
-0.00089586,-3.9176e-06,0.01288,1,4.2602e-08,4.2602e-08,1.19e-07,0
-0.0008987,-3.9245e-06,0.012873,1,4.284e-08,4.284e-08,1.19e-07,0
-0.00090154,-3.9314e-06,0.012866,1,4.3078e-08,4.3078e-08,1.19e-07,0
-0.00090437,-3.9383e-06,0.01286,1,4.3316e-08,4.3316e-08,1.19e-07,0
-0.00090721,-3.9451e-06,0.012853,1,4.3554e-08,4.3554e-08,1.19e-07,0
-0.00091005,-3.952e-06,0.012846,1,4.3792e-08,4.3792e-08,1.19e-07,0
-0.00091285,-3.9589e-06,0.01284,1,4.403e-08,4.403e-08,1.19e-07,0
-0.00091539,-3.966e-06,0.012833,1,4.4268e-08,4.4268e-08,1.19e-07,0
-0.00091792,-3.9731e-06,0.012826,1,4.4506e-08,4.4506e-08,1.19e-07,0
-0.00092046,-3.9802e-06,0.012819,1,4.4744e-08,4.4744e-08,1.19e-07,0
-0.000923,-3.9873e-06,0.012812,1,4.4982e-08,4.4982e-08,1.19e-07,0
-0.00092553,-3.9944e-06,0.012805,1,4.522e-08,4.522e-08,1.19e-07,0
-0.00092807,-4.0015e-06,0.012798,1,4.5458e-08,4.5458e-08,1.19e-07,0
-0.00093061,-4.0086e-06,0.012791,1,4.5696e-08,4.5696e-08,1.19e-07,0
-0.00093314,-4.0157e-06,0.012785,1,4.5934e-08,4.5934e-08,1.19e-07,0
-0.00093545,-4.0229e-06,0.012778,1,4.6172e-08,4.6172e-08,1.19e-07,0
-0.00093768,-4.0302e-06,0.01277,1,4.641e-08,4.641e-08,1.19e-07,0
-0.0009399,-4.0375e-06,0.012763,1,4.6648e-08,4.6648e-08,1.19e-07,0
-0.00094213,-4.0448e-06,0.012756,1,4.6886e-08,4.6886e-08,1.19e-07,0
-0.00094435,-4.0521e-06,0.012749,1,4.7124e-08,4.7124e-08,1.19e-07,0
-0.00094658,-4.0594e-06,0.012742,1,4.7362e-08,4.7362e-08,1.19e-07,0
-0.0009488,-4.0666e-06,0.012735,1,4.76e-08,4.76e-08,1.19e-07,0
-0.00095103,-4.0739e-06,0.012728,1,4.7838e-08,4.7838e-08,1.19e-07,0
-0.00095315,-4.0813e-06,0.012721,1,4.8076e-08,4.8076e-08,1.19e-07,0
-0.00095505,-4.0887e-06,0.012714,1,4.8314e-08,4.8314e-08,1.19e-07,0
-0.00095696,-4.0962e-06,0.012707,1,4.8552e-08,4.8552e-08,1.19e-07,0
-0.00095886,-4.1036e-06,0.012699,1,4.879e-08,4.879e-08,1.19e-07,0
-0.00096077,-4.1111e-06,0.012692,1,4.9028e-08,4.9028e-08,1.19e-07,0
-0.00096267,-4.1185e-06,0.012685,1,4.9266e-08,4.9266e-08,1.19e-07,0
-0.00096457,-4.126e-06,0.012678,1,4.9504e-08,4.9504e-08,1.19e-07,0
-0.00096648,-4.1335e-06,0.01267,1,4.9742e-08,4.9742e-08,1.19e-07,0
-0.00096838,-4.1409e-06,0.012663,1,4.998e-08,4.998e-08,1.19e-07,0
-0.00096998,-4.1485e-06,0.012656,1,5.0218e-08,5.0218e-08,1.19e-07,0
-0.00097155,-4.1561e-06,0.012648,1,5.0456e-08,5.0456e-08,1.19e-07,0
-0.00097313,-4.1638e-06,0.012641,1,5.0694e-08,5.0694e-08,1.19e-07,0
