"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0023086,-6.9519e-06,0.013113,1,3.6652e-08,3.6652e-08,1.19e-07,0
0.0023194,-6.9904e-06,0.013097,1,3.689e-08,3.689e-08,1.19e-07,0
0.0023301,-7.0289e-06,0.013081,1,3.7128e-08,3.7128e-08,1.19e-07,0
0.0023409,-7.0674e-06,0.013065,1,3.7366e-08,3.7366e-08,1.19e-07,0
0.0023517,-7.1059e-06,0.013049,1,3.7604e-08,3.7604e-08,1.19e-07,0
0.0023624,-7.1444e-06,0.013033,1,3.7842e-08,3.7842e-08,1.19e-07,0
0.002373,-7.183e-06,0.013017,1,3.808e-08,3.808e-08,1.19e-07,0
0.0023831,-7.2219e-06,0.013,1,3.8318e-08,3.8318e-08,1.19e-07,0
0.0023933,-7.2607e-06,0.012983,1,3.8556e-08,3.8556e-08,1.19e-07,0
0.0024034,-7.2996e-06,0.012967,1,3.8794e-08,3.8794e-08,1.19e-07,0
0.0024135,-7.3385e-06,0.01295,1,3.9032e-08,3.9032e-08,1.19e-07,0
0.0024236,-7.3773e-06,0.012933,1,3.927e-08,3.927e-08,1.19e-07,0
0.0024338,-7.4162e-06,0.012916,1,3.9508e-08,3.9508e-08,1.19e-07,0
0.0024439,-7.4551e-06,0.0129,1,3.9746e-08,3.9746e-08,1.19e-07,0
0.002454,-7.494e-06,0.012883,1,3.9984e-08,3.9984e-08,1.19e-07,0
0.0024635,-7.5331e-06,0.012866,1,4.0222e-08,4.0222e-08,1.19e-07,0
0.002473,-7.5722e-06,0.012848,1,4.046e-08,4.046e-08,1.19e-07,0
0.0024824,-7.6113e-06,0.012831,1,4.0698e-08,4.0698e-08,1.19e-07,0
0.0024919,-7.6504e-06,0.012813,1,4.0936e-08,4.0936e-08,1.19e-07,0
0.0025013,-7.6895e-06,0.012796,1,4.1174e-08,4.1174e-08,1.19e-07,0
0.0025108,-7.7287e-06,0.012779,1,4.1412e-08,4.1412e-08,1.19e-07,0
0.0025202,-7.7678e-06,0.012761,1,4.165e-08,4.165e-08,1.19e-07,0
0.0025297,-7.8069e-06,0.012744,1,4.1888e-08,4.1888e-08,1.19e-07,0
0.0025387,-7.8461e-06,0.012726,1,4.2126e-08,4.2126e-08,1.19e-07,0
0.0025475,-7.8853e-06,0.012708,1,4.2364e-08,4.2364e-08,1.19e-07,0
0.0025562,-7.9246e-06,0.01269,1,4.2602e-08,4.2602e-08,1.19e-07,0
0.0025649,-7.9638e-06,0.012672,1,4.284e-08,4.284e-08,1.19e-07,0
0.0025737,-8.0031e-06,0.012654,1,4.3078e-08,4.3078e-08,1.19e-07,0
0.0025824,-8.0423e-06,0.012636,1,4.3316e-08,4.3316e-08,1.19e-07,0
0.0025911,-8.0816e-06,0.012618,1,4.3554e-08,4.3554e-08,1.19e-07,0
0.0025998,-8.1208e-06,0.0126,1,4.3792e-08,4.3792e-08,1.19e-07,0
0.0026085,-8.16e-06,0.012581,1,4.403e-08,4.403e-08,1.19e-07,0
0.0026165,-8.1993e-06,0.012563,1,4.4268e-08,4.4268e-08,1.19e-07,0
0.0026244,-8.2385e-06,0.012544,1,4.4506e-08,4.4506e-08,1.19e-07,0
0.0026324,-8.2777e-06,0.012525,1,4.4744e-08,4.4744e-08,1.19e-07,0
0.0026404,-8.317e-06,0.012507,1,4.4982e-08,4.4982e-08,1.19e-07,0
0.0026484,-8.3562e-06,0.012488,1,4.522e-08,4.522e-08,1.19e-07,0
0.0026563,-8.3954e-06,0.012469,1,4.5458e-08,4.5458e-08,1.19e-07,0
0.0026643,-8.4346e-06,0.012451,1,4.5696e-08,4.5696e-08,1.19e-07,0
0.0026723,-8.4739e-06,0.012432,1,4.5934e-08,4.5934e-08,1.19e-07,0
0.0026797,-8.513e-06,0.012413,1,4.6172e-08,4.6172e-08,1.19e-07,0
0.0026869,-8.552e-06,0.012394,1,4.641e-08,4.641e-08,1.19e-07,0
0.0026941,-8.5911e-06,0.012375,1,4.6648e-08,4.6648e-08,1.19e-07,0
