"m:0","m:1","m:2","Points:0","Points:1","Points:2"
0.01678,-0.021176,0.99963,1.76e-07,4.6e-08,1.52e-07
0.015878,-0.019353,0.99969,1.78e-07,4.6e-08,1.52e-07
0.015011,-0.017704,0.99973,1.8e-07,4.6e-08,1.52e-07
0.014182,-0.016214,0.99977,1.82e-07,4.6e-08,1.52e-07
0.01339,-0.014868,0.9998,1.84e-07,4.6e-08,1.52e-07
0.012635,-0.013652,0.99983,1.86e-07,4.6e-08,1.52e-07
0.011915,-0.012555,0.99985,1.88e-07,4.6e-08,1.52e-07
0.01123,-0.011564,0.99987,1.9e-07,4.6e-08,1.52e-07
0.010577,-0.010669,0.99989,1.92e-07,4.6e-08,1.52e-07
0.0099536,-0.0098597,0.9999,1.94e-07,4.6e-08,1.52e-07
0.0093586,-0.0091282,0.99991,1.96e-07,4.6e-08,1.52e-07
0.0087896,-0.0084664,0.99993,1.98e-07,4.6e-08,1.52e-07
0.0082444,-0.0078677,0.99994,2e-07,4.6e-08,1.52e-07
0.007721,-0.0073257,0.99994,2.02e-07,4.6e-08,1.52e-07
0.0072175,-0.0068351,0.99995,2.04e-07,4.6e-08,1.52e-07
0.0067321,-0.0063912,0.99996,2.06e-07,4.6e-08,1.52e-07
0.0062631,-0.0059897,0.99996,2.08e-07,4.6e-08,1.52e-07
0.0058089,-0.0056269,0.99997,2.1e-07,4.6e-08,1.52e-07
0.0053681,-0.0052996,0.99997,2.12e-07,4.6e-08,1.52e-07
0.0049394,-0.0050049,0.99998,2.14e-07,4.6e-08,1.52e-07
0.0045214,-0.0047403,0.99998,2.16e-07,4.6e-08,1.52e-07
0.004113,-0.0045037,0.99998,2.18e-07,4.6e-08,1.52e-07
0.0037132,-0.0042932,0.99998,2.2e-07,4.6e-08,1.52e-07
0.003321,-0.0041071,0.99999,2.22e-07,4.6e-08,1.52e-07
0.0029354,-0.0039441,0.99999,2.24e-07,4.6e-08,1.52e-07
0.0025555,-0.0038029,0.99999,2.26e-07,4.6e-08,1.52e-07
0.0021806,-0.0036826,0.99999,2.28e-07,4.6e-08,1.52e-07
0.0018098,-0.0035821,0.99999,2.3e-07,4.6e-08,1.52e-07
0.0014424,-0.003501,0.99999,2.32e-07,4.6e-08,1.52e-07
0.0010777,-0.0034385,0.99999,2.34e-07,4.6e-08,1.52e-07
0.00071493,-0.0033942,0.99999,2.36e-07,4.6e-08,1.52e-07
0.00035346,-0.0033679,0.99999,2.38e-07,4.6e-08,1.52e-07
-7.7935e-06,-0.0034514,0.99999,0,4.8e-08,1.52e-07
-0.00038698,-0.003461,0.99999,2e-09,4.8e-08,1.52e-07
-0.00076704,-0.0034894,0.99999,4e-09,4.8e-08,1.52e-07
-0.0011488,-0.0035365,0.99999,6e-09,4.8e-08,1.52e-07
-0.001533,-0.0036029,0.99999,8e-09,4.8e-08,1.52e-07
-0.0019206,-0.0036889,0.99999,1e-08,4.8e-08,1.52e-07
-0.0023124,-0.0037952,0.99999,1.2e-08,4.8e-08,1.52e-07
-0.0027093,-0.0039227,0.99999,1.4e-08,4.8e-08,1.52e-07
-0.0031122,-0.0040721,0.99999,1.6e-08,4.8e-08,1.52e-07
-0.0035223,-0.0042448,0.99998,1.8e-08,4.8e-08,1.52e-07
-0.0039404,-0.0044421,0.99998,2e-08,4.8e-08,1.52e-07
-0.0043679,-0.0046655,0.99998,2.2e-08,4.8e-08,1.52e-07
-0.0048059,-0.004917,0.99998,2.4e-08,4.8e-08,1.52e-07
-0.0052559,-0.0051988,0.99997,2.6e-08,4.8e-08,1.52e-07
-0.0057192,-0.0055132,0.99997,2.8e-08,4.8e-08,1.52e-07
-0.0061975,-0.0058633,0.99996,3e-08,4.8e-08,1.52e-07
-0.0066925,-0.0062523,0.99996,3.2e-08,4.8e-08,1.52e-07
-0.0072062,-0.006684,0.99995,3.4e-08,4.8e-08,1.52e-07
-0.0077406,-0.0071629,0.99994,3.6e-08,4.8e-08,1.52e-07
-0.0082981,-0.0076938,0.99994,3.8e-08,4.8e-08,1.52e-07
-0.0088811,-0.0082827,0.99993,4e-08,4.8e-08,1.52e-07
-0.0094923,-0.0089359,0.99992,4.2e-08,4.8e-08,1.52e-07
-0.010134,-0.0096608,0.9999,4.4e-08,4.8e-08,1.52e-07
-0.010811,-0.010466,0.99989,4.6e-08,4.8e-08,1.52e-07
-0.011524,-0.011361,0.99987,4.8e-08,4.8e-08,1.52e-07
-0.012277,-0.012356,0.99985,5e-08,4.8e-08,1.52e-07
-0.013074,-0.013463,0.99982,5.2e-08,4.8e-08,1.52e-07
-0.013918,-0.014696,0.9998,5.4e-08,4.8e-08,1.52e-07
-0.01481,-0.016069,0.99976,5.6e-08,4.8e-08,1.52e-07
-0.015754,-0.017599,0.99972,5.8e-08,4.8e-08,1.52e-07
-0.016752,-0.019302,0.99967,6e-08,4.8e-08,1.52e-07
-0.017803,-0.021199,0.99962,6.2e-08,4.8e-08,1.52e-07
-0.018908,-0.023308,0.99955,6.4e-08,4.8e-08,1.52e-07
-0.020065,-0.025651,0.99947,6.6e-08,4.8e-08,1.52e-07
-0.021269,-0.028249,0.99937,6.8e-08,4.8e-08,1.52e-07
-0.022516,-0.031124,0.99926,7e-08,4.8e-08,1.52e-07
-0.023795,-0.034297,0.99913,7.2e-08,4.8e-08,1.52e-07
-0.025095,-0.037788,0.99897,7.4e-08,4.8e-08,1.52e-07
-0.0264,-0.041615,0.99878,7.6e-08,4.8e-08,1.52e-07
-0.02769,-0.045793,0.99857,7.8e-08,4.8e-08,1.52e-07
-0.028943,-0.05033,0.99831,8e-08,4.8e-08,1.52e-07
-0.030129,-0.055231,0.99802,8.2e-08,4.8e-08,1.52e-07
-0.031218,-0.060494,0.99768,8.4e-08,4.8e-08,1.52e-07
-0.032174,-0.066105,0.99729,8.6e-08,4.8e-08,1.52e-07
-0.032958,-0.072044,0.99686,8.8e-08,4.8e-08,1.52e-07
-0.033529,-0.078276,0.99637,9e-08,4.8e-08,1.52e-07
-0.033845,-0.084757,0.99583,9.2e-08,4.8e-08,1.52e-07
-0.033865,-0.091427,0.99524,9.4e-08,4.8e-08,1.52e-07
-0.033549,-0.098217,0.9946,9.6e-08,4.8e-08,1.52e-07
-0.032861,-0.10504,0.99392,9.8e-08,4.8e-08,1.52e-07
-0.031774,-0.11181,0.99322,1e-07,4.8e-08,1.52e-07
-0.030266,-0.11841,0.9925,1.02e-07,4.8e-08,1.52e-07
-0.028327,-0.12474,0.99179,1.04e-07,4.8e-08,1.52e-07
-0.025956,-0.13067,0.99109,1.06e-07,4.8e-08,1.52e-07
-0.023168,-0.13611,0.99042,1.08e-07,4.8e-08,1.52e-07
-0.019991,-0.14092,0.98982,1.1e-07,4.8e-08,1.52e-07
-0.016463,-0.14502,0.98929,1.12e-07,4.8e-08,1.52e-07
-0.012638,-0.14831,0.98886,1.14e-07,4.8e-08,1.52e-07
-0.0085796,-0.15072,0.98854,1.16e-07,4.8e-08,1.52e-07
-0.0043603,-0.15218,0.98834,1.18e-07,4.8e-08,1.52e-07
-5.901e-05,-0.15267,0.98828,1.2e-07,4.8e-08,1.52e-07
0.0042422,-0.15218,0.98834,1.22e-07,4.8e-08,1.52e-07
0.0084612,-0.15071,0.98854,1.24e-07,4.8e-08,1.52e-07
0.012519,-0.14829,0.98886,1.26e-07,4.8e-08,1.52e-07
0.016344,-0.145,0.9893,1.28e-07,4.8e-08,1.52e-07
0.019871,-0.1409,0.98982,1.3e-07,4.8e-08,1.52e-07
0.023048,-0.13608,0.99043,1.32e-07,4.8e-08,1.52e-07
0.025835,-0.13064,0.99109,1.34e-07,4.8e-08,1.52e-07
0.028205,-0.1247,0.99179,1.36e-07,4.8e-08,1.52e-07
0.030145,-0.11837,0.99251,1.38e-07,4.8e-08,1.52e-07
0.031653,-0.11177,0.99323,1.4e-07,4.8e-08,1.52e-07
0.032741,-0.105,0.99393,1.42e-07,4.8e-08,1.52e-07
0.033429,-0.098179,0.99461,1.44e-07,4.8e-08,1.52e-07
0.033746,-0.09139,0.99524,1.46e-07,4.8e-08,1.52e-07
0.033728,-0.08472,0.99583,1.48e-07,4.8e-08,1.52e-07
0.033414,-0.078241,0.99637,1.5e-07,4.8e-08,1.52e-07
0.032845,-0.07201,0.99686,1.52e-07,4.8e-08,1.52e-07
0.032064,-0.066074,0.9973,1.54e-07,4.8e-08,1.52e-07
0.031111,-0.060464,0.99769,1.56e-07,4.8e-08,1.52e-07
0.030025,-0.055203,0.99802,1.58e-07,4.8e-08,1.52e-07
0.028841,-0.050304,0.99832,1.6e-07,4.8e-08,1.52e-07
0.027592,-0.045768,0.99857,1.62e-07,4.8e-08,1.52e-07
0.026305,-0.041592,0.99879,1.64e-07,4.8e-08,1.52e-07
0.025004,-0.037767,0.99897,1.66e-07,4.8e-08,1.52e-07
0.023707,-0.034277,0.99913,1.68e-07,4.8e-08,1.52e-07
0.022432,-0.031105,0.99926,1.7e-07,4.8e-08,1.52e-07
0.021189,-0.028231,0.99938,1.72e-07,4.8e-08,1.52e-07
0.019987,-0.025633,0.99947,1.74e-07,4.8e-08,1.52e-07
0.018834,-0.023291,0.99955,1.76e-07,4.8e-08,1.52e-07
0.017732,-0.021183,0.99962,1.78e-07,4.8e-08,1.52e-07
0.016684,-0.019287,0.99967,1.8e-07,4.8e-08,1.52e-07
0.015689,-0.017584,0.99972,1.82e-07,4.8e-08,1.52e-07
0.014748,-0.016055,0.99976,1.84e-07,4.8e-08,1.52e-07
0.013858,-0.014682,0.9998,1.86e-07,4.8e-08,1.52e-07
0.013018,-0.013449,0.99982,1.88e-07,4.8e-08,1.52e-07
0.012224,-0.012342,0.99985,1.9e-07,4.8e-08,1.52e-07
0.011473,-0.011347,0.99987,1.92e-07,4.8e-08,1.52e-07
0.010762,-0.010453,0.99989,1.94e-07,4.8e-08,1.52e-07
0.010088,-0.0096481,0.9999,1.96e-07,4.8e-08,1.52e-07
0.0094485,-0.0089234,0.99992,1.98e-07,4.8e-08,1.52e-07
0.0088397,-0.0082706,0.99993,2e-07,4.8e-08,1.52e-07
0.0082589,-0.0076821,0.99994,2.02e-07,4.8e-08,1.52e-07
0.0077036,-0.0071515,0.99994,2.04e-07,4.8e-08,1.52e-07
0.0071713,-0.0066731,0.99995,2.06e-07,4.8e-08,1.52e-07
0.0066596,-0.0062418,0.99996,2.08e-07,4.8e-08,1.52e-07
0.0061665,-0.0058533,0.99996,2.1e-07,4.8e-08,1.52e-07
0.00569,-0.0055038,0.99997,2.12e-07,4.8e-08,1.52e-07
0.0052285,-0.0051899,0.99997,2.14e-07,4.8e-08,1.52e-07
0.0047802,-0.0049088,0.99998,2.16e-07,4.8e-08,1.52e-07
0.0043437,-0.0046579,0.99998,2.18e-07,4.8e-08,1.52e-07
0.0039177,-0.0044351,0.99998,2.2e-07,4.8e-08,1.52e-07
0.0035008,-0.0042384,0.99998,2.22e-07,4.8e-08,1.52e-07
0.003092,-0.0040664,0.99999,2.24e-07,4.8e-08,1.52e-07
0.0026901,-0.0039176,0.99999,2.26e-07,4.8e-08,1.52e-07
0.0022941,-0.0037909,0.99999,2.28e-07,4.8e-08,1.52e-07
0.0019032,-0.0036853,0.99999,2.3e-07,4.8e-08,1.52e-07
0.0015162,-0.0036,0.99999,2.32e-07,4.8e-08,1.52e-07
0.0011325,-0.0035343,0.99999,2.34e-07,4.8e-08,1.52e-07
0.00075116,-0.0034879,0.99999,2.36e-07,4.8e-08,1.52e-07
0.00037132,-0.0034603,0.99999,2.38e-07,4.8e-08,1.52e-07
-8.1711e-06,-0.003536,0.99999,0,5e-08,1.52e-07
-0.00040647,-0.0035461,0.99999,2e-09,5e-08,1.52e-07
-0.00080578,-0.0035758,0.99999,4e-09,5e-08,1.52e-07
-0.0012071,-0.0036252,0.99999,6e-09,5e-08,1.52e-07
-0.0016113,-0.0036947,0.99999,8e-09,5e-08,1.52e-07
-0.0020194,-0.003785,0.99999,1e-08,5e-08,1.52e-07
-0.0024325,-0.0038965,0.99999,1.2e-08,5e-08,1.52e-07
-0.0028516,-0.0040304,0.99999,1.4e-08,5e-08,1.52e-07
-0.003278,-0.0041876,0.99999,1.6e-08,5e-08,1.52e-07
-0.0037127,-0.0043694,0.99998,1.8e-08,5e-08,1.52e-07
-0.0041572,-0.0045774,0.99998,2e-08,5e-08,1.52e-07
-0.0046128,-0.0048135,0.99998,2.2e-08,5e-08,1.52e-07
-0.0050812,-0.0050797,0.99997,2.4e-08,5e-08,1.52e-07
-0.0055639,-0.0053786,0.99997,2.6e-08,5e-08,1.52e-07
-0.006063,-0.005713,0.99997,2.8e-08,5e-08,1.52e-07
-0.0065803,-0.0060863,0.99996,3e-08,5e-08,1.52e-07
-0.0071182,-0.0065023,0.99995,3.2e-08,5e-08,1.52e-07
-0.0076792,-0.0069656,0.99995,3.4e-08,5e-08,1.52e-07
-0.008266,-0.0074812,0.99994,3.6e-08,5e-08,1.52e-07
-0.0088817,-0.0080551,0.99993,3.8e-08,5e-08,1.52e-07
-0.0095295,-0.0086941,0.99992,4e-08,5e-08,1.52e-07
-0.010213,-0.009406,0.9999,4.2e-08,5e-08,1.52e-07
-0.010936,-0.0102,0.99989,4.4e-08,5e-08,1.52e-07
-0.011703,-0.011086,0.99987,4.6e-08,5e-08,1.52e-07
-0.012518,-0.012075,0.99985,4.8e-08,5e-08,1.52e-07
-0.013386,-0.013181,0.99982,5e-08,5e-08,1.52e-07
-0.014311,-0.014419,0.99979,5.2e-08,5e-08,1.52e-07
-0.015298,-0.015806,0.99976,5.4e-08,5e-08,1.52e-07
-0.016351,-0.017359,0.99972,5.6e-08,5e-08,1.52e-07
-0.017475,-0.019099,0.99966,5.8e-08,5e-08,1.52e-07
-0.018672,-0.021048,0.9996,6e-08,5e-08,1.52e-07
-0.019946,-0.023232,0.99953,6.2e-08,5e-08,1.52e-07
-0.021296,-0.025676,0.99944,6.4e-08,5e-08,1.52e-07
-0.022722,-0.028407,0.99934,6.6e-08,5e-08,1.52e-07
-0.02422,-0.031454,0.99921,6.8e-08,5e-08,1.52e-07
-0.025785,-0.034848,0.99906,7e-08,5e-08,1.52e-07
-0.027407,-0.038615,0.99888,7.2e-08,5e-08,1.52e-07
-0.029072,-0.042785,0.99866,7.4e-08,5e-08,1.52e-07
-0.030762,-0.047384,0.9984,7.6e-08,5e-08,1.52e-07
-0.032452,-0.052431,0.9981,7.8e-08,5e-08,1.52e-07
-0.034114,-0.057945,0.99774,8e-08,5e-08,1.52e-07
-0.035713,-0.063933,0.99731,8.2e-08,5e-08,1.52e-07
-0.037208,-0.070397,0.99682,8.4e-08,5e-08,1.52e-07
-0.038552,-0.077324,0.99626,8.6e-08,5e-08,1.52e-07
-0.039696,-0.08469,0.99562,8.8e-08,5e-08,1.52e-07
-0.040584,-0.092456,0.99489,9e-08,5e-08,1.52e-07
-0.041161,-0.10057,0.99408,9.2e-08,5e-08,1.52e-07
-0.041369,-0.10895,0.99319,9.4e-08,5e-08,1.52e-07
-0.041155,-0.11751,0.99222,9.6e-08,5e-08,1.52e-07
-0.04047,-0.12615,0.99118,9.8e-08,5e-08,1.52e-07
-0.039272,-0.13474,0.9901,1e-07,5e-08,1.52e-07
-0.037531,-0.14315,0.98899,1.02e-07,5e-08,1.52e-07
-0.035229,-0.15123,0.98787,1.04e-07,5e-08,1.52e-07
-0.032364,-0.15883,0.98678,1.06e-07,5e-08,1.52e-07
-0.028953,-0.16579,0.98574,1.08e-07,5e-08,1.52e-07
-0.025028,-0.17198,0.98478,1.1e-07,5e-08,1.52e-07
-0.020642,-0.17725,0.98395,1.12e-07,5e-08,1.52e-07
-0.015862,-0.18149,0.98327,1.14e-07,5e-08,1.52e-07
-0.010773,-0.18459,0.98276,1.16e-07,5e-08,1.52e-07
-0.0054708,-0.18648,0.98244,1.18e-07,5e-08,1.52e-07
-5.9662e-05,-0.18711,0.98234,1.2e-07,5e-08,1.52e-07
0.0053513,-0.18647,0.98245,1.22e-07,5e-08,1.52e-07
0.010653,-0.18457,0.98276,1.24e-07,5e-08,1.52e-07
0.015741,-0.18147,0.98327,1.26e-07,5e-08,1.52e-07
0.02052,-0.17723,0.98396,1.28e-07,5e-08,1.52e-07
0.024906,-0.17195,0.98479,1.3e-07,5e-08,1.52e-07
0.028829,-0.16576,0.98575,1.32e-07,5e-08,1.52e-07
0.03224,-0.15879,0.98679,1.34e-07,5e-08,1.52e-07
0.035103,-0.15119,0.98788,1.36e-07,5e-08,1.52e-07
0.037405,-0.14311,0.989,1.38e-07,5e-08,1.52e-07
0.039146,-0.1347,0.99011,1.4e-07,5e-08,1.52e-07
0.040344,-0.12611,0.9912,1.42e-07,5e-08,1.52e-07
0.04103,-0.11747,0.99223,1.44e-07,5e-08,1.52e-07
0.041245,-0.1089,0.9932,1.46e-07,5e-08,1.52e-07
0.041039,-0.10052,0.99409,1.48e-07,5e-08,1.52e-07
0.040464,-0.092414,0.9949,1.5e-07,5e-08,1.52e-07
0.039578,-0.08465,0.99562,1.52e-07,5e-08,1.52e-07
0.038437,-0.077286,0.99627,1.54e-07,5e-08,1.52e-07
0.037096,-0.070362,0.99683,1.56e-07,5e-08,1.52e-07
0.035604,-0.063901,0.99732,1.58e-07,5e-08,1.52e-07
0.034009,-0.057915,0.99774,1.6e-07,5e-08,1.52e-07
0.032351,-0.052404,0.9981,1.62e-07,5e-08,1.52e-07
0.030664,-0.047358,0.99841,1.64e-07,5e-08,1.52e-07
0.028978,-0.042762,0.99866,1.66e-07,5e-08,1.52e-07
0.027317,-0.038593,0.99888,1.68e-07,5e-08,1.52e-07
0.025699,-0.034827,0.99906,1.7e-07,5e-08,1.52e-07
0.024138,-0.031435,0.99921,1.72e-07,5e-08,1.52e-07
0.022643,-0.028389,0.99934,1.74e-07,5e-08,1.52e-07
0.02122,-0.025658,0.99945,1.76e-07,5e-08,1.52e-07
0.019873,-0.023215,0.99953,1.78e-07,5e-08,1.52e-07
0.018603,-0.021032,0.99961,1.8e-07,5e-08,1.52e-07
0.017409,-0.019083,0.99967,1.82e-07,5e-08,1.52e-07
0.016289,-0.017344,0.99972,1.84e-07,5e-08,1.52e-07
0.015238,-0.015791,0.99976,1.86e-07,5e-08,1.52e-07
0.014254,-0.014405,0.99979,1.88e-07,5e-08,1.52e-07
0.013332,-0.013168,0.99982,1.9e-07,5e-08,1.52e-07
0.012467,-0.012062,0.99985,1.92e-07,5e-08,1.52e-07
0.011654,-0.011072,0.99987,1.94e-07,5e-08,1.52e-07
0.01089,-0.010187,0.99989,1.96e-07,5e-08,1.52e-07
0.010169,-0.0093932,0.9999,1.98e-07,5e-08,1.52e-07
0.0094876,-0.0086816,0.99992,2e-07,5e-08,1.52e-07
0.008842,-0.008043,0.99993,2.02e-07,5e-08,1.52e-07
0.0082285,-0.0074695,0.99994,2.04e-07,5e-08,1.52e-07
0.0076437,-0.0069543,0.99995,2.06e-07,5e-08,1.52e-07
0.0070847,-0.0064915,0.99995,2.08e-07,5e-08,1.52e-07
0.0065487,-0.006076,0.99996,2.1e-07,5e-08,1.52e-07
0.0060332,-0.0057032,0.99997,2.12e-07,5e-08,1.52e-07
0.0055359,-0.0053694,0.99997,2.14e-07,5e-08,1.52e-07
0.0050548,-0.0050711,0.99997,2.16e-07,5e-08,1.52e-07
0.004588,-0.0048055,0.99998,2.18e-07,5e-08,1.52e-07
0.0041338,-0.0045701,0.99998,2.2e-07,5e-08,1.52e-07
0.0036906,-0.0043627,0.99998,2.22e-07,5e-08,1.52e-07
0.003257,-0.0041816,0.99999,2.24e-07,5e-08,1.52e-07
0.0028317,-0.0040251,0.99999,2.26e-07,5e-08,1.52e-07
0.0024135,-0.003892,0.99999,2.28e-07,5e-08,1.52e-07
0.0020012,-0.0037812,0.99999,2.3e-07,5e-08,1.52e-07
0.0015937,-0.0036917,0.99999,2.32e-07,5e-08,1.52e-07
0.0011901,-0.0036229,0.99999,2.34e-07,5e-08,1.52e-07
0.00078914,-0.0035743,0.99999,2.36e-07,5e-08,1.52e-07
0.00039005,-0.0035454,0.99999,2.38e-07,5e-08,1.52e-07
-8.5674e-06,-0.0036129,0.99999,0,5.2e-08,1.52e-07
-0.00042686,-0.0036235,0.99999,2e-09,5.2e-08,1.52e-07
-0.00084633,-0.0036545,0.99999,4e-09,5.2e-08,1.52e-07
-0.0012681,-0.0037061,0.99999,6e-09,5.2e-08,1.52e-07
-0.0016932,-0.0037788,0.99999,8e-09,5.2e-08,1.52e-07
-0.002123,-0.0038732,0.99999,1e-08,5.2e-08,1.52e-07
-0.0025585,-0.00399,0.99999,1.2e-08,5.2e-08,1.52e-07
-0.0030012,-0.0041303,0.99999,1.4e-08,5.2e-08,1.52e-07
-0.0034523,-0.0042953,0.99998,1.6e-08,5.2e-08,1.52e-07
-0.0039133,-0.0044864,0.99998,1.8e-08,5.2e-08,1.52e-07
-0.0043859,-0.0047053,0.99998,2e-08,5.2e-08,1.52e-07
-0.0048717,-0.0049543,0.99998,2.2e-08,5.2e-08,1.52e-07
-0.0053727,-0.0052356,0.99997,2.4e-08,5.2e-08,1.52e-07
-0.005891,-0.0055521,0.99997,2.6e-08,5.2e-08,1.52e-07
-0.0064289,-0.0059072,0.99996,2.8e-08,5.2e-08,1.52e-07
-0.006989,-0.0063048,0.99996,3e-08,5.2e-08,1.52e-07
-0.0075742,-0.0067492,0.99995,3.2e-08,5.2e-08,1.52e-07
-0.0081876,-0.0072457,0.99994,3.4e-08,5.2e-08,1.52e-07
-0.0088328,-0.0078004,0.99993,3.6e-08,5.2e-08,1.52e-07
-0.0095138,-0.0084202,0.99992,3.8e-08,5.2e-08,1.52e-07
-0.010235,-0.0091134,0.99991,4e-08,5.2e-08,1.52e-07
-0.011001,-0.0098891,0.99989,4.2e-08,5.2e-08,1.52e-07
-0.011817,-0.010758,0.99987,4.4e-08,5.2e-08,1.52e-07
-0.012688,-0.011733,0.99985,4.6e-08,5.2e-08,1.52e-07
-0.013621,-0.012827,0.99982,4.8e-08,5.2e-08,1.52e-07
-0.014623,-0.014058,0.99979,5e-08,5.2e-08,1.52e-07
-0.015699,-0.015443,0.99976,5.2e-08,5.2e-08,1.52e-07
-0.016856,-0.017003,0.99971,5.4e-08,5.2e-08,1.52e-07
-0.018101,-0.01876,0.99966,5.6e-08,5.2e-08,1.52e-07
-0.019441,-0.020742,0.9996,5.8e-08,5.2e-08,1.52e-07
-0.02088,-0.022976,0.99952,6e-08,5.2e-08,1.52e-07
-0.022424,-0.025494,0.99942,6.2e-08,5.2e-08,1.52e-07
-0.024074,-0.028329,0.99931,6.4e-08,5.2e-08,1.52e-07
-0.025833,-0.031518,0.99917,6.6e-08,5.2e-08,1.52e-07
-0.027697,-0.035099,0.999,6.8e-08,5.2e-08,1.52e-07
-0.029662,-0.03911,0.99879,7e-08,5.2e-08,1.52e-07
-0.031716,-0.043592,0.99855,7.2e-08,5.2e-08,1.52e-07
-0.033845,-0.048582,0.99825,7.4e-08,5.2e-08,1.52e-07
-0.036027,-0.054116,0.99788,7.6e-08,5.2e-08,1.52e-07
-0.038233,-0.060227,0.99745,7.8e-08,5.2e-08,1.52e-07
-0.040427,-0.06694,0.99694,8e-08,5.2e-08,1.52e-07
-0.042566,-0.074271,0.99633,8.2e-08,5.2e-08,1.52e-07
-0.044597,-0.082225,0.99562,8.4e-08,5.2e-08,1.52e-07
-0.046461,-0.090792,0.99479,8.6e-08,5.2e-08,1.52e-07
-0.048091,-0.099947,0.99383,8.8e-08,5.2e-08,1.52e-07
-0.049414,-0.10964,0.99274,9e-08,5.2e-08,1.52e-07
-0.050356,-0.11981,0.99152,9.2e-08,5.2e-08,1.52e-07
-0.050839,-0.13036,0.99016,9.4e-08,5.2e-08,1.52e-07
-0.050789,-0.14118,0.98868,9.6e-08,5.2e-08,1.52e-07
-0.050138,-0.15213,0.98709,9.8e-08,5.2e-08,1.52e-07
-0.048828,-0.16306,0.98541,1e-07,5.2e-08,1.52e-07
-0.046815,-0.17378,0.98367,1.02e-07,5.2e-08,1.52e-07
-0.044071,-0.1841,0.98192,1.04e-07,5.2e-08,1.52e-07
-0.04059,-0.19383,0.9802,1.06e-07,5.2e-08,1.52e-07
-0.036391,-0.20276,0.97855,1.08e-07,5.2e-08,1.52e-07
-0.031515,-0.21071,0.97704,1.1e-07,5.2e-08,1.52e-07
-0.026029,-0.21749,0.97572,1.12e-07,5.2e-08,1.52e-07
-0.020022,-0.22294,0.97463,1.14e-07,5.2e-08,1.52e-07
-0.013605,-0.22693,0.97382,1.16e-07,5.2e-08,1.52e-07
-0.0069052,-0.22937,0.97332,1.18e-07,5.2e-08,1.52e-07
-6.0476e-05,-0.23018,0.97315,1.2e-07,5.2e-08,1.52e-07
0.006784,-0.22936,0.97332,1.22e-07,5.2e-08,1.52e-07
0.013483,-0.22691,0.97382,1.24e-07,5.2e-08,1.52e-07
0.019899,-0.22291,0.97464,1.26e-07,5.2e-08,1.52e-07
0.025905,-0.21745,0.97573,1.28e-07,5.2e-08,1.52e-07
0.031389,-0.21067,0.97705,1.3e-07,5.2e-08,1.52e-07
0.036264,-0.20271,0.97857,1.32e-07,5.2e-08,1.52e-07
0.040461,-0.19377,0.98021,1.34e-07,5.2e-08,1.52e-07
0.04394,-0.18404,0.98194,1.36e-07,5.2e-08,1.52e-07
0.046683,-0.17372,0.98369,1.38e-07,5.2e-08,1.52e-07
0.048696,-0.163,0.98542,1.4e-07,5.2e-08,1.52e-07
0.050006,-0.15208,0.9871,1.42e-07,5.2e-08,1.52e-07
0.050657,-0.14113,0.98869,1.44e-07,5.2e-08,1.52e-07
0.050708,-0.13031,0.99018,1.46e-07,5.2e-08,1.52e-07
0.050226,-0.11976,0.99153,1.48e-07,5.2e-08,1.52e-07
0.049287,-0.10959,0.99275,1.5e-07,5.2e-08,1.52e-07
0.047966,-0.099899,0.99384,1.52e-07,5.2e-08,1.52e-07
0.04634,-0.090748,0.9948,1.54e-07,5.2e-08,1.52e-07
0.044479,-0.082184,0.99562,1.56e-07,5.2e-08,1.52e-07
0.042452,-0.074233,0.99634,1.58e-07,5.2e-08,1.52e-07
0.040317,-0.066906,0.99694,1.6e-07,5.2e-08,1.52e-07
0.038127,-0.060196,0.99746,1.62e-07,5.2e-08,1.52e-07
0.035925,-0.054088,0.99789,1.64e-07,5.2e-08,1.52e-07
0.033748,-0.048555,0.99825,1.66e-07,5.2e-08,1.52e-07
0.031623,-0.043568,0.99855,1.68e-07,5.2e-08,1.52e-07
0.029573,-0.039088,0.9988,1.7e-07,5.2e-08,1.52e-07
0.027612,-0.035078,0.999,1.72e-07,5.2e-08,1.52e-07
0.025752,-0.031499,0.99917,1.74e-07,5.2e-08,1.52e-07
0.023997,-0.028311,0.99931,1.76e-07,5.2e-08,1.52e-07
0.02235,-0.025477,0.99943,1.78e-07,5.2e-08,1.52e-07
0.02081,-0.02296,0.99952,1.8e-07,5.2e-08,1.52e-07
0.019374,-0.020726,0.9996,1.82e-07,5.2e-08,1.52e-07
0.018038,-0.018745,0.99966,1.84e-07,5.2e-08,1.52e-07
0.016796,-0.016988,0.99971,1.86e-07,5.2e-08,1.52e-07
0.015641,-0.015428,0.99976,1.88e-07,5.2e-08,1.52e-07
0.014568,-0.014044,0.9998,1.9e-07,5.2e-08,1.52e-07
0.013569,-0.012814,0.99983,1.92e-07,5.2e-08,1.52e-07
0.012639,-0.011719,0.99985,1.94e-07,5.2e-08,1.52e-07
0.01177,-0.010745,0.99987,1.96e-07,5.2e-08,1.52e-07
0.010956,-0.0098761,0.99989,1.98e-07,5.2e-08,1.52e-07
0.010192,-0.0091007,0.99991,2e-07,5.2e-08,1.52e-07
0.0094736,-0.0084079,0.99992,2.02e-07,5.2e-08,1.52e-07
0.0087948,-0.0077884,0.99993,2.04e-07,5.2e-08,1.52e-07
