"B_demag.region2:0","B_demag.region2:1","B_demag.region2:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.6663e-10,-2.8963e-07,-0.00025292,1,2.7335e-08,1.275e-07,1.2733e-07,1.96e-07
4.6662e-10,-1.9308e-07,-0.00025292,1,2.739e-08,1.275e-07,1.2739e-07,1.96e-07
4.6661e-10,-9.6539e-08,-0.00025292,1,2.7445e-08,1.275e-07,1.2744e-07,1.96e-07
4.666e-10,4.5085e-12,-0.00025292,1,2.75e-08,1.275e-07,1.275e-07,1.96e-07
4.6659e-10,9.6573e-08,-0.00025292,1,2.7555e-08,1.275e-07,1.2755e-07,1.96e-07
4.6658e-10,1.9312e-07,-0.00025292,1,2.761e-08,1.275e-07,1.2761e-07,1.96e-07
4.6657e-10,2.8966e-07,-0.00025292,1,2.7665e-08,1.275e-07,1.2766e-07,1.96e-07
4.6656e-10,3.8623e-07,-0.00025292,1,2.772e-08,1.275e-07,1.2772e-07,1.96e-07
4.6655e-10,4.8277e-07,-0.00025292,1,2.7775e-08,1.275e-07,1.2777e-07,1.96e-07
4.6654e-10,5.7932e-07,-0.00025292,1,2.783e-08,1.275e-07,1.2783e-07,1.96e-07
4.6653e-10,6.7586e-07,-0.00025292,1,2.7885e-08,1.275e-07,1.2788e-07,1.96e-07
4.6653e-10,7.7243e-07,-0.00025292,1,2.794e-08,1.275e-07,1.2794e-07,1.96e-07
4.6652e-10,8.6897e-07,-0.00025292,1,2.7995e-08,1.275e-07,1.2799e-07,1.96e-07
4.6688e-10,9.6536e-07,-0.00025292,1,2.805e-08,1.275e-07,1.2805e-07,1.96e-07
4.6728e-10,1.0618e-06,-0.00025293,1,2.8105e-08,1.275e-07,1.2811e-07,1.96e-07
4.6768e-10,1.1581e-06,-0.00025293,1,2.816e-08,1.275e-07,1.2816e-07,1.96e-07
4.6808e-10,1.2545e-06,-0.00025294,1,2.8215e-08,1.275e-07,1.2821e-07,1.96e-07
4.6848e-10,1.3509e-06,-0.00025295,1,2.827e-08,1.275e-07,1.2827e-07,1.96e-07
4.6889e-10,1.4473e-06,-0.00025295,1,2.8325e-08,1.275e-07,1.2832e-07,1.96e-07
4.6929e-10,1.5436e-06,-0.00025296,1,2.838e-08,1.275e-07,1.2838e-07,1.96e-07
4.6969e-10,1.64e-06,-0.00025296,1,2.8435e-08,1.275e-07,1.2843e-07,1.96e-07
4.7009e-10,1.7364e-06,-0.00025297,1,2.849e-08,1.275e-07,1.2849e-07,1.96e-07
4.7049e-10,1.8328e-06,-0.00025298,1,2.8545e-08,1.275e-07,1.2854e-07,1.96e-07
4.7089e-10,1.9291e-06,-0.00025298,1,2.86e-08,1.275e-07,1.286e-07,1.96e-07
4.7129e-10,2.0255e-06,-0.00025299,1,2.8655e-08,1.275e-07,1.2865e-07,1.96e-07
4.7169e-10,2.1219e-06,-0.00025299,1,2.871e-08,1.275e-07,1.2871e-07,1.96e-07
4.7209e-10,2.2183e-06,-0.000253,1,2.8765e-08,1.275e-07,1.2876e-07,1.96e-07
4.7249e-10,2.3147e-06,-0.00025301,1,2.882e-08,1.275e-07,1.2882e-07,1.96e-07
4.729e-10,2.4111e-06,-0.00025301,1,2.8875e-08,1.275e-07,1.2888e-07,1.96e-07
4.733e-10,2.5074e-06,-0.00025302,1,2.893e-08,1.275e-07,1.2893e-07,1.96e-07
4.737e-10,2.6038e-06,-0.00025302,1,2.8985e-08,1.275e-07,1.2898e-07,1.96e-07
4.7404e-10,2.6998e-06,-0.00025303,1,2.904e-08,1.275e-07,1.2904e-07,1.96e-07
4.7437e-10,2.7957e-06,-0.00025305,1,2.9095e-08,1.275e-07,1.2909e-07,1.96e-07
4.7469e-10,2.8915e-06,-0.00025306,1,2.915e-08,1.275e-07,1.2915e-07,1.96e-07
4.7502e-10,2.9874e-06,-0.00025307,1,2.9205e-08,1.275e-07,1.292e-07,1.96e-07
4.7534e-10,3.0832e-06,-0.00025308,1,2.926e-08,1.275e-07,1.2926e-07,1.96e-07
4.7567e-10,3.1791e-06,-0.00025309,1,2.9315e-08,1.275e-07,1.2931e-07,1.96e-07
4.76e-10,3.275e-06,-0.00025311,1,2.937e-08,1.275e-07,1.2937e-07,1.96e-07
4.7632e-10,3.3708e-06,-0.00025312,1,2.9425e-08,1.275e-07,1.2942e-07,1.96e-07
4.7665e-10,3.4667e-06,-0.00025313,1,2.948e-08,1.275e-07,1.2948e-07,1.96e-07
4.7697e-10,3.5626e-06,-0.00025314,1,2.9535e-08,1.275e-07,1.2953e-07,1.96e-07
4.773e-10,3.6584e-06,-0.00025315,1,2.959e-08,1.275e-07,1.2959e-07,1.96e-07
4.7762e-10,3.7543e-06,-0.00025317,1,2.9645e-08,1.275e-07,1.2964e-07,1.96e-07
4.7795e-10,3.8502e-06,-0.00025318,1,2.97e-08,1.275e-07,1.297e-07,1.96e-07
4.7827e-10,3.946e-06,-0.00025319,1,2.9755e-08,1.275e-07,1.2975e-07,1.96e-07
4.786e-10,4.0419e-06,-0.0002532,1,2.981e-08,1.275e-07,1.2981e-07,1.96e-07
4.7892e-10,4.1378e-06,-0.00025321,1,2.9865e-08,1.275e-07,1.2987e-07,1.96e-07
4.7925e-10,4.2336e-06,-0.00025323,1,2.992e-08,1.275e-07,1.2992e-07,1.96e-07
4.7957e-10,4.3295e-06,-0.00025324,1,2.9975e-08,1.275e-07,1.2997e-07,1.96e-07
4.794e-10,4.4248e-06,-0.00025325,1,3.003e-08,1.275e-07,1.3003e-07,1.96e-07
4.788e-10,4.5199e-06,-0.00025327,1,3.0085e-08,1.275e-07,1.3008e-07,1.96e-07
4.7821e-10,4.6149e-06,-0.00025329,1,3.014e-08,1.275e-07,1.3014e-07,1.96e-07
4.7761e-10,4.7098e-06,-0.00025331,1,3.0195e-08,1.275e-07,1.3019e-07,1.96e-07
4.7702e-10,4.8049e-06,-0.00025333,1,3.025e-08,1.275e-07,1.3025e-07,1.96e-07
4.7642e-10,4.8998e-06,-0.00025334,1,3.0305e-08,1.275e-07,1.303e-07,1.96e-07
4.7583e-10,4.9948e-06,-0.00025336,1,3.036e-08,1.275e-07,1.3036e-07,1.96e-07
4.7524e-10,5.0898e-06,-0.00025338,1,3.0415e-08,1.275e-07,1.3041e-07,1.96e-07
4.7464e-10,5.1848e-06,-0.0002534,1,3.047e-08,1.275e-07,1.3047e-07,1.96e-07
4.7405e-10,5.2798e-06,-0.00025342,1,3.0525e-08,1.275e-07,1.3052e-07,1.96e-07
4.7345e-10,5.3748e-06,-0.00025343,1,3.058e-08,1.275e-07,1.3058e-07,1.96e-07
4.7286e-10,5.4698e-06,-0.00025345,1,3.0635e-08,1.275e-07,1.3064e-07,1.96e-07
4.7226e-10,5.5648e-06,-0.00025347,1,3.069e-08,1.275e-07,1.3069e-07,1.96e-07
4.7167e-10,5.6598e-06,-0.00025349,1,3.0745e-08,1.275e-07,1.3074e-07,1.96e-07
4.7107e-10,5.7548e-06,-0.00025351,1,3.08e-08,1.275e-07,1.308e-07,1.96e-07
4.7048e-10,5.8498e-06,-0.00025352,1,3.0855e-08,1.275e-07,1.3085e-07,1.96e-07
4.6988e-10,5.9448e-06,-0.00025354,1,3.091e-08,1.275e-07,1.3091e-07,1.96e-07
4.6929e-10,6.0398e-06,-0.00025356,1,3.0965e-08,1.275e-07,1.3096e-07,1.96e-07
4.6812e-10,6.1344e-06,-0.00025358,1,3.102e-08,1.275e-07,1.3102e-07,1.96e-07
4.6594e-10,6.2282e-06,-0.0002536,1,3.1075e-08,1.275e-07,1.3107e-07,1.96e-07
4.6376e-10,6.3219e-06,-0.00025363,1,3.113e-08,1.275e-07,1.3113e-07,1.96e-07
4.6158e-10,6.4157e-06,-0.00025365,1,3.1185e-08,1.275e-07,1.3118e-07,1.96e-07
4.594e-10,6.5095e-06,-0.00025367,1,3.124e-08,1.275e-07,1.3124e-07,1.96e-07
4.5723e-10,6.6033e-06,-0.0002537,1,3.1295e-08,1.275e-07,1.3129e-07,1.96e-07
4.5505e-10,6.6971e-06,-0.00025372,1,3.135e-08,1.275e-07,1.3135e-07,1.96e-07
4.5287e-10,6.7909e-06,-0.00025375,1,3.1405e-08,1.275e-07,1.314e-07,1.96e-07
4.5069e-10,6.8847e-06,-0.00025377,1,3.146e-08,1.275e-07,1.3146e-07,1.96e-07
4.4851e-10,6.9784e-06,-0.00025379,1,3.1515e-08,1.275e-07,1.3151e-07,1.96e-07
4.4633e-10,7.0722e-06,-0.00025382,1,3.157e-08,1.275e-07,1.3157e-07,1.96e-07
4.4415e-10,7.166e-06,-0.00025384,1,3.1625e-08,1.275e-07,1.3163e-07,1.96e-07
4.4197e-10,7.2598e-06,-0.00025387,1,3.168e-08,1.275e-07,1.3168e-07,1.96e-07
4.398e-10,7.3536e-06,-0.00025389,1,3.1735e-08,1.275e-07,1.3173e-07,1.96e-07
4.3762e-10,7.4474e-06,-0.00025391,1,3.179e-08,1.275e-07,1.3179e-07,1.96e-07
4.3544e-10,7.5412e-06,-0.00025394,1,3.1845e-08,1.275e-07,1.3184e-07,1.96e-07
4.3326e-10,7.6349e-06,-0.00025396,1,3.19e-08,1.275e-07,1.319e-07,1.96e-07
4.3108e-10,7.7287e-06,-0.00025398,1,3.1955e-08,1.275e-07,1.3195e-07,1.96e-07
4.2862e-10,7.8222e-06,-0.00025401,1,3.201e-08,1.275e-07,1.3201e-07,1.96e-07
4.2487e-10,7.9145e-06,-0.00025404,1,3.2065e-08,1.275e-07,1.3206e-07,1.96e-07
4.2112e-10,8.0067e-06,-0.00025407,1,3.212e-08,1.275e-07,1.3212e-07,1.96e-07
4.1738e-10,8.099e-06,-0.0002541,1,3.2175e-08,1.275e-07,1.3217e-07,1.96e-07
4.1363e-10,8.1912e-06,-0.00025413,1,3.223e-08,1.275e-07,1.3223e-07,1.96e-07
4.0989e-10,8.2834e-06,-0.00025416,1,3.2285e-08,1.275e-07,1.3228e-07,1.96e-07
4.0614e-10,8.3757e-06,-0.00025419,1,3.234e-08,1.275e-07,1.3234e-07,1.96e-07
4.0239e-10,8.4679e-06,-0.00025422,1,3.2395e-08,1.275e-07,1.324e-07,1.96e-07
3.9865e-10,8.5602e-06,-0.00025425,1,3.245e-08,1.275e-07,1.3245e-07,1.96e-07
3.949e-10,8.6524e-06,-0.00025427,1,3.2505e-08,1.275e-07,1.325e-07,1.96e-07
3.9116e-10,8.7446e-06,-0.0002543,1,3.256e-08,1.275e-07,1.3256e-07,1.96e-07
3.8741e-10,8.8369e-06,-0.00025433,1,3.2615e-08,1.275e-07,1.3261e-07,1.96e-07
3.8367e-10,8.9291e-06,-0.00025436,1,3.267e-08,1.275e-07,1.3267e-07,1.96e-07
3.7992e-10,9.0214e-06,-0.00025439,1,3.2725e-08,1.275e-07,1.3272e-07,1.96e-07
3.7618e-10,9.1136e-06,-0.00025442,1,3.278e-08,1.275e-07,1.3278e-07,1.96e-07
3.7243e-10,9.2059e-06,-0.00025445,1,3.2835e-08,1.275e-07,1.3283e-07,1.96e-07
3.6868e-10,9.2981e-06,-0.00025448,1,3.289e-08,1.275e-07,1.3289e-07,1.96e-07
3.6494e-10,9.3903e-06,-0.00025451,1,3.2945e-08,1.275e-07,1.3294e-07,1.96e-07
3.6119e-10,9.4826e-06,-0.00025454,1,3.3e-08,1.275e-07,1.33e-07,1.96e-07
3.5676e-10,9.573e-06,-0.00025458,1,3.3055e-08,1.275e-07,1.3305e-07,1.96e-07
3.5233e-10,9.6633e-06,-0.00025461,1,3.311e-08,1.275e-07,1.3311e-07,1.96e-07
3.479e-10,9.7537e-06,-0.00025465,1,3.3165e-08,1.275e-07,1.3316e-07,1.96e-07
3.4347e-10,9.8441e-06,-0.00025468,1,3.322e-08,1.275e-07,1.3322e-07,1.96e-07
3.3904e-10,9.9345e-06,-0.00025472,1,3.3275e-08,1.275e-07,1.3327e-07,1.96e-07
3.3461e-10,1.0025e-05,-0.00025475,1,3.333e-08,1.275e-07,1.3333e-07,1.96e-07
3.3018e-10,1.0115e-05,-0.00025479,1,3.3385e-08,1.275e-07,1.3339e-07,1.96e-07
3.2575e-10,1.0206e-05,-0.00025482,1,3.344e-08,1.275e-07,1.3344e-07,1.96e-07
3.2132e-10,1.0296e-05,-0.00025486,1,3.3495e-08,1.275e-07,1.3349e-07,1.96e-07
3.1689e-10,1.0386e-05,-0.00025489,1,3.355e-08,1.275e-07,1.3355e-07,1.96e-07
3.1246e-10,1.0477e-05,-0.00025493,1,3.3605e-08,1.275e-07,1.336e-07,1.96e-07
3.0803e-10,1.0567e-05,-0.00025496,1,3.366e-08,1.275e-07,1.3366e-07,1.96e-07
3.036e-10,1.0657e-05,-0.000255,1,3.3715e-08,1.275e-07,1.3371e-07,1.96e-07
2.9917e-10,1.0748e-05,-0.00025503,1,3.377e-08,1.275e-07,1.3377e-07,1.96e-07
2.9474e-10,1.0838e-05,-0.00025507,1,3.3825e-08,1.275e-07,1.3382e-07,1.96e-07
2.9031e-10,1.0929e-05,-0.0002551,1,3.388e-08,1.275e-07,1.3388e-07,1.96e-07
2.8589e-10,1.1019e-05,-0.00025514,1,3.3935e-08,1.275e-07,1.3393e-07,1.96e-07
2.8145e-10,1.1109e-05,-0.00025517,1,3.399e-08,1.275e-07,1.3399e-07,1.96e-07
2.7694e-10,1.1198e-05,-0.00025521,1,3.4045e-08,1.275e-07,1.3404e-07,1.96e-07
2.724e-10,1.1286e-05,-0.00025525,1,3.41e-08,1.275e-07,1.341e-07,1.96e-07
2.6785e-10,1.1374e-05,-0.00025529,1,3.4155e-08,1.275e-07,1.3416e-07,1.96e-07
2.6331e-10,1.1463e-05,-0.00025533,1,3.421e-08,1.275e-07,1.3421e-07,1.96e-07
2.5878e-10,1.1551e-05,-0.00025537,1,3.4265e-08,1.275e-07,1.3426e-07,1.96e-07
2.5424e-10,1.1639e-05,-0.00025542,1,3.432e-08,1.275e-07,1.3432e-07,1.96e-07
2.4969e-10,1.1727e-05,-0.00025546,1,3.4375e-08,1.275e-07,1.3438e-07,1.96e-07
2.4516e-10,1.1816e-05,-0.0002555,1,3.443e-08,1.275e-07,1.3443e-07,1.96e-07
2.4062e-10,1.1904e-05,-0.00025554,1,3.4485e-08,1.275e-07,1.3448e-07,1.96e-07
2.3608e-10,1.1992e-05,-0.00025558,1,3.454e-08,1.275e-07,1.3454e-07,1.96e-07
2.3154e-10,1.208e-05,-0.00025562,1,3.4595e-08,1.275e-07,1.3459e-07,1.96e-07
2.27e-10,1.2168e-05,-0.00025566,1,3.465e-08,1.275e-07,1.3465e-07,1.96e-07
2.2246e-10,1.2257e-05,-0.0002557,1,3.4705e-08,1.275e-07,1.347e-07,1.96e-07
2.1792e-10,1.2345e-05,-0.00025574,1,3.476e-08,1.275e-07,1.3476e-07,1.96e-07
2.1338e-10,1.2433e-05,-0.00025578,1,3.4815e-08,1.275e-07,1.3481e-07,1.96e-07
2.0884e-10,1.2521e-05,-0.00025582,1,3.487e-08,1.275e-07,1.3487e-07,1.96e-07
2.043e-10,1.2609e-05,-0.00025586,1,3.4925e-08,1.275e-07,1.3492e-07,1.96e-07
1.9976e-10,1.2698e-05,-0.0002559,1,3.498e-08,1.275e-07,1.3498e-07,1.96e-07
1.9551e-10,1.2784e-05,-0.00025595,1,3.5035e-08,1.275e-07,1.3503e-07,1.96e-07
1.9143e-10,1.287e-05,-0.00025599,1,3.509e-08,1.275e-07,1.3509e-07,1.96e-07
1.8736e-10,1.2956e-05,-0.00025604,1,3.5145e-08,1.275e-07,1.3515e-07,1.96e-07
1.8328e-10,1.3042e-05,-0.00025608,1,3.52e-08,1.275e-07,1.352e-07,1.96e-07
1.792e-10,1.3127e-05,-0.00025613,1,3.5255e-08,1.275e-07,1.3525e-07,1.96e-07
1.7513e-10,1.3213e-05,-0.00025617,1,3.531e-08,1.275e-07,1.3531e-07,1.96e-07
1.7105e-10,1.3299e-05,-0.00025622,1,3.5365e-08,1.275e-07,1.3536e-07,1.96e-07
1.6697e-10,1.3385e-05,-0.00025627,1,3.542e-08,1.275e-07,1.3542e-07,1.96e-07
1.629e-10,1.347e-05,-0.00025631,1,3.5475e-08,1.275e-07,1.3547e-07,1.96e-07
1.5882e-10,1.3556e-05,-0.00025636,1,3.553e-08,1.275e-07,1.3553e-07,1.96e-07
1.5474e-10,1.3642e-05,-0.0002564,1,3.5585e-08,1.275e-07,1.3558e-07,1.96e-07
1.5067e-10,1.3728e-05,-0.00025645,1,3.564e-08,1.275e-07,1.3564e-07,1.96e-07
1.4659e-10,1.3814e-05,-0.00025649,1,3.5695e-08,1.275e-07,1.3569e-07,1.96e-07
1.4251e-10,1.3899e-05,-0.00025654,1,3.575e-08,1.275e-07,1.3575e-07,1.96e-07
1.3844e-10,1.3985e-05,-0.00025659,1,3.5805e-08,1.275e-07,1.358e-07,1.96e-07
1.3436e-10,1.4071e-05,-0.00025663,1,3.586e-08,1.275e-07,1.3586e-07,1.96e-07
1.3029e-10,1.4157e-05,-0.00025668,1,3.5915e-08,1.275e-07,1.3591e-07,1.96e-07
1.2621e-10,1.4242e-05,-0.00025672,1,3.597e-08,1.275e-07,1.3597e-07,1.96e-07
1.2238e-10,1.4327e-05,-0.00025677,1,3.6025e-08,1.275e-07,1.3602e-07,1.96e-07
1.1886e-10,1.441e-05,-0.00025682,1,3.608e-08,1.275e-07,1.3608e-07,1.96e-07
1.1534e-10,1.4493e-05,-0.00025687,1,3.6135e-08,1.275e-07,1.3614e-07,1.96e-07
1.1181e-10,1.4576e-05,-0.00025692,1,3.619e-08,1.275e-07,1.3619e-07,1.96e-07
1.0829e-10,1.4659e-05,-0.00025697,1,3.6245e-08,1.275e-07,1.3624e-07,1.96e-07
1.0476e-10,1.4742e-05,-0.00025703,1,3.63e-08,1.275e-07,1.363e-07,1.96e-07
1.0124e-10,1.4825e-05,-0.00025708,1,3.6355e-08,1.275e-07,1.3635e-07,1.96e-07
9.7715e-11,1.4908e-05,-0.00025713,1,3.641e-08,1.275e-07,1.3641e-07,1.96e-07
9.4191e-11,1.4992e-05,-0.00025718,1,3.6465e-08,1.275e-07,1.3646e-07,1.96e-07
9.0666e-11,1.5075e-05,-0.00025723,1,3.652e-08,1.275e-07,1.3652e-07,1.96e-07
8.7143e-11,1.5158e-05,-0.00025728,1,3.6575e-08,1.275e-07,1.3657e-07,1.96e-07
8.3619e-11,1.5241e-05,-0.00025733,1,3.663e-08,1.275e-07,1.3663e-07,1.96e-07
8.0095e-11,1.5324e-05,-0.00025738,1,3.6685e-08,1.275e-07,1.3668e-07,1.96e-07
7.657e-11,1.5407e-05,-0.00025743,1,3.674e-08,1.275e-07,1.3674e-07,1.96e-07
7.3046e-11,1.549e-05,-0.00025748,1,3.6795e-08,1.275e-07,1.3679e-07,1.96e-07
6.9522e-11,1.5573e-05,-0.00025753,1,3.685e-08,1.275e-07,1.3685e-07,1.96e-07
6.5998e-11,1.5656e-05,-0.00025758,1,3.6905e-08,1.275e-07,1.3691e-07,1.96e-07
6.2474e-11,1.5739e-05,-0.00025763,1,3.696e-08,1.275e-07,1.3696e-07,1.96e-07
5.9233e-11,1.5821e-05,-0.00025769,1,3.7015e-08,1.275e-07,1.3701e-07,1.96e-07
5.6746e-11,1.5902e-05,-0.00025774,1,3.707e-08,1.275e-07,1.3707e-07,1.96e-07
5.4258e-11,1.5982e-05,-0.0002578,1,3.7125e-08,1.275e-07,1.3712e-07,1.96e-07
5.1771e-11,1.6062e-05,-0.00025785,1,3.718e-08,1.275e-07,1.3718e-07,1.96e-07
4.9284e-11,1.6142e-05,-0.00025791,1,3.7235e-08,1.275e-07,1.3723e-07,1.96e-07
4.6797e-11,1.6222e-05,-0.00025796,1,3.729e-08,1.275e-07,1.3729e-07,1.96e-07
4.431e-11,1.6302e-05,-0.00025802,1,3.7345e-08,1.275e-07,1.3734e-07,1.96e-07
4.1823e-11,1.6382e-05,-0.00025808,1,3.74e-08,1.275e-07,1.374e-07,1.96e-07
3.9336e-11,1.6462e-05,-0.00025813,1,3.7455e-08,1.275e-07,1.3745e-07,1.96e-07
3.6849e-11,1.6543e-05,-0.00025819,1,3.751e-08,1.275e-07,1.3751e-07,1.96e-07
3.4362e-11,1.6623e-05,-0.00025824,1,3.7565e-08,1.275e-07,1.3756e-07,1.96e-07
3.1875e-11,1.6703e-05,-0.0002583,1,3.762e-08,1.275e-07,1.3762e-07,1.96e-07
2.9388e-11,1.6783e-05,-0.00025835,1,3.7675e-08,1.275e-07,1.3767e-07,1.96e-07
2.69e-11,1.6863e-05,-0.00025841,1,3.773e-08,1.275e-07,1.3773e-07,1.96e-07
2.4413e-11,1.6943e-05,-0.00025846,1,3.7785e-08,1.275e-07,1.3778e-07,1.96e-07
2.1926e-11,1.7023e-05,-0.00025852,1,3.784e-08,1.275e-07,1.3784e-07,1.96e-07
1.9439e-11,1.7103e-05,-0.00025857,1,3.7895e-08,1.275e-07,1.379e-07,1.96e-07
1.6952e-11,1.7184e-05,-0.00025863,1,3.795e-08,1.275e-07,1.3795e-07,1.96e-07
1.4542e-11,1.7263e-05,-0.00025869,1,3.8005e-08,1.275e-07,1.38e-07,1.96e-07
1.2903e-11,1.734e-05,-0.00025875,1,3.806e-08,1.275e-07,1.3806e-07,1.96e-07
1.1263e-11,1.7417e-05,-0.00025881,1,3.8115e-08,1.275e-07,1.3811e-07,1.96e-07
9.6244e-12,1.7494e-05,-0.00025887,1,3.817e-08,1.275e-07,1.3817e-07,1.96e-07
7.9853e-12,1.7571e-05,-0.00025893,1,3.8225e-08,1.275e-07,1.3822e-07,1.96e-07
6.3458e-12,1.7648e-05,-0.00025899,1,3.828e-08,1.275e-07,1.3828e-07,1.96e-07
4.7067e-12,1.7725e-05,-0.00025905,1,3.8335e-08,1.275e-07,1.3833e-07,1.96e-07
3.0676e-12,1.7802e-05,-0.00025911,1,3.839e-08,1.275e-07,1.3839e-07,1.96e-07
1.4285e-12,1.7879e-05,-0.00025917,1,3.8445e-08,1.275e-07,1.3844e-07,1.96e-07
-2.1103e-13,1.7956e-05,-0.00025923,1,3.85e-08,1.275e-07,1.385e-07,1.96e-07
-1.8501e-12,1.8033e-05,-0.00025929,1,3.8555e-08,1.275e-07,1.3855e-07,1.96e-07
-3.4892e-12,1.811e-05,-0.00025935,1,3.861e-08,1.275e-07,1.3861e-07,1.96e-07
-5.1287e-12,1.8187e-05,-0.00025941,1,3.8665e-08,1.275e-07,1.3867e-07,1.96e-07
-6.7678e-12,1.8264e-05,-0.00025947,1,3.872e-08,1.275e-07,1.3872e-07,1.96e-07
-8.4069e-12,1.8341e-05,-0.00025953,1,3.8775e-08,1.275e-07,1.3877e-07,1.96e-07
-1.0046e-11,1.8418e-05,-0.00025959,1,3.883e-08,1.275e-07,1.3883e-07,1.96e-07
-1.1686e-11,1.8495e-05,-0.00025965,1,3.8885e-08,1.275e-07,1.3888e-07,1.96e-07
-1.3325e-11,1.8572e-05,-0.00025971,1,3.894e-08,1.275e-07,1.3894e-07,1.96e-07
-1.4964e-11,1.8649e-05,-0.00025977,1,3.8995e-08,1.275e-07,1.3899e-07,1.96e-07
-1.6114e-11,1.8723e-05,-0.00025983,1,3.905e-08,1.275e-07,1.3905e-07,1.96e-07
-1.7215e-11,1.8796e-05,-0.00025989,1,3.9105e-08,1.275e-07,1.391e-07,1.96e-07
-1.8315e-11,1.887e-05,-0.00025996,1,3.916e-08,1.275e-07,1.3916e-07,1.96e-07
-1.9416e-11,1.8943e-05,-0.00026002,1,3.9215e-08,1.275e-07,1.3921e-07,1.96e-07
-2.0517e-11,1.9017e-05,-0.00026009,1,3.927e-08,1.275e-07,1.3927e-07,1.96e-07
-2.1618e-11,1.909e-05,-0.00026015,1,3.9325e-08,1.275e-07,1.3932e-07,1.96e-07
-2.2719e-11,1.9164e-05,-0.00026021,1,3.938e-08,1.275e-07,1.3938e-07,1.96e-07
-2.382e-11,1.9238e-05,-0.00026028,1,3.9435e-08,1.275e-07,1.3943e-07,1.96e-07
-2.4921e-11,1.9311e-05,-0.00026034,1,3.949e-08,1.275e-07,1.3949e-07,1.96e-07
-2.6022e-11,1.9385e-05,-0.00026041,1,3.9545e-08,1.275e-07,1.3954e-07,1.96e-07
-2.7123e-11,1.9458e-05,-0.00026047,1,3.96e-08,1.275e-07,1.396e-07,1.96e-07
-2.8224e-11,1.9532e-05,-0.00026054,1,3.9655e-08,1.275e-07,1.3966e-07,1.96e-07
-2.9325e-11,1.9606e-05,-0.0002606,1,3.971e-08,1.275e-07,1.3971e-07,1.96e-07
-3.0425e-11,1.9679e-05,-0.00026066,1,3.9765e-08,1.275e-07,1.3976e-07,1.96e-07
-3.1526e-11,1.9753e-05,-0.00026073,1,3.982e-08,1.275e-07,1.3982e-07,1.96e-07
-3.2627e-11,1.9826e-05,-0.00026079,1,3.9875e-08,1.275e-07,1.3987e-07,1.96e-07
-3.3728e-11,1.99e-05,-0.00026086,1,3.993e-08,1.275e-07,1.3993e-07,1.96e-07
-3.4829e-11,1.9974e-05,-0.00026092,1,3.9985e-08,1.275e-07,1.3998e-07,1.96e-07
-3.5672e-11,2.0045e-05,-0.00026099,1,4.004e-08,1.275e-07,1.4004e-07,1.96e-07
-3.6417e-11,2.0115e-05,-0.00026106,1,4.0095e-08,1.275e-07,1.4009e-07,1.96e-07
-3.7163e-11,2.0185e-05,-0.00026112,1,4.015e-08,1.275e-07,1.4015e-07,1.96e-07
-3.7908e-11,2.0255e-05,-0.00026119,1,4.0205e-08,1.275e-07,1.402e-07,1.96e-07
-3.8654e-11,2.0325e-05,-0.00026126,1,4.026e-08,1.275e-07,1.4026e-07,1.96e-07
-3.9399e-11,2.0395e-05,-0.00026133,1,4.0315e-08,1.275e-07,1.4031e-07,1.96e-07
-4.0145e-11,2.0465e-05,-0.0002614,1,4.037e-08,1.275e-07,1.4037e-07,1.96e-07
-4.089e-11,2.0535e-05,-0.00026146,1,4.0425e-08,1.275e-07,1.4043e-07,1.96e-07
-4.1636e-11,2.0605e-05,-0.00026153,1,4.048e-08,1.275e-07,1.4048e-07,1.96e-07
-4.2381e-11,2.0675e-05,-0.0002616,1,4.0535e-08,1.275e-07,1.4053e-07,1.96e-07
-4.3127e-11,2.0745e-05,-0.00026167,1,4.059e-08,1.275e-07,1.4059e-07,1.96e-07
-4.3873e-11,2.0815e-05,-0.00026174,1,4.0645e-08,1.275e-07,1.4064e-07,1.96e-07
-4.4618e-11,2.0885e-05,-0.0002618,1,4.07e-08,1.275e-07,1.407e-07,1.96e-07
-4.5363e-11,2.0955e-05,-0.00026187,1,4.0755e-08,1.275e-07,1.4075e-07,1.96e-07
-4.6109e-11,2.1025e-05,-0.00026194,1,4.081e-08,1.275e-07,1.4081e-07,1.96e-07
-4.6855e-11,2.1095e-05,-0.00026201,1,4.0865e-08,1.275e-07,1.4086e-07,1.96e-07
-4.76e-11,2.1165e-05,-0.00026208,1,4.092e-08,1.275e-07,1.4092e-07,1.96e-07
-4.8346e-11,2.1235e-05,-0.00026214,1,4.0975e-08,1.275e-07,1.4097e-07,1.96e-07
-4.8978e-11,2.1303e-05,-0.00026221,1,4.103e-08,1.275e-07,1.4103e-07,1.96e-07
-4.9515e-11,2.137e-05,-0.00026229,1,4.1085e-08,1.275e-07,1.4108e-07,1.96e-07
-5.0052e-11,2.1436e-05,-0.00026236,1,4.114e-08,1.275e-07,1.4114e-07,1.96e-07
-5.0589e-11,2.1502e-05,-0.00026243,1,4.1195e-08,1.275e-07,1.4119e-07,1.96e-07
-5.1126e-11,2.1569e-05,-0.0002625,1,4.125e-08,1.275e-07,1.4125e-07,1.96e-07
-5.1663e-11,2.1635e-05,-0.00026257,1,4.1305e-08,1.275e-07,1.413e-07,1.96e-07
-5.22e-11,2.1701e-05,-0.00026264,1,4.136e-08,1.275e-07,1.4136e-07,1.96e-07
