"B_demag.region2:0","B_demag.region2:1","B_demag.region2:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-3.0608e-10,4.473e-07,-0.0002822,1,1.2699e-07,1.275e-07,1.2699e-07,6.4e-08
-3.0615e-10,2.2365e-07,-0.0002822,1,1.2725e-07,1.275e-07,1.2725e-07,6.4e-08
-3.0624e-10,-3.6315e-12,-0.0002822,1,1.275e-07,1.275e-07,1.275e-07,6.4e-08
-3.0634e-10,-2.2366e-07,-0.0002822,1,1.2776e-07,1.275e-07,1.2776e-07,6.4e-08
-3.0648e-10,-4.4731e-07,-0.0002822,1,1.2801e-07,1.275e-07,1.2801e-07,6.4e-08
-3.0758e-10,-6.7073e-07,-0.00028221,1,1.2827e-07,1.275e-07,1.2827e-07,6.4e-08
-3.0869e-10,-8.9415e-07,-0.00028223,1,1.2852e-07,1.275e-07,1.2852e-07,6.4e-08
-3.0979e-10,-1.1176e-06,-0.00028224,1,1.2877e-07,1.275e-07,1.2877e-07,6.4e-08
-3.1082e-10,-1.3409e-06,-0.00028225,1,1.2903e-07,1.275e-07,1.2903e-07,6.4e-08
-3.1124e-10,-1.5637e-06,-0.00028228,1,1.2928e-07,1.275e-07,1.2928e-07,6.4e-08
-3.1167e-10,-1.7864e-06,-0.0002823,1,1.2954e-07,1.275e-07,1.2954e-07,6.4e-08
-3.1209e-10,-2.0092e-06,-0.00028233,1,1.2979e-07,1.275e-07,1.2979e-07,6.4e-08
-3.1198e-10,-2.2317e-06,-0.00028236,1,1.3005e-07,1.275e-07,1.3005e-07,6.4e-08
-3.0968e-10,-2.4534e-06,-0.00028239,1,1.303e-07,1.275e-07,1.303e-07,6.4e-08
-3.0738e-10,-2.6751e-06,-0.00028243,1,1.3056e-07,1.275e-07,1.3056e-07,6.4e-08
-3.0508e-10,-2.8968e-06,-0.00028247,1,1.3081e-07,1.275e-07,1.3081e-07,6.4e-08
-3.0166e-10,-3.1181e-06,-0.00028251,1,1.3107e-07,1.275e-07,1.3107e-07,6.4e-08
-2.9528e-10,-3.3383e-06,-0.00028256,1,1.3132e-07,1.275e-07,1.3132e-07,6.4e-08
-2.8891e-10,-3.5585e-06,-0.00028261,1,1.3158e-07,1.275e-07,1.3158e-07,6.4e-08
-2.8253e-10,-3.7787e-06,-0.00028266,1,1.3184e-07,1.275e-07,1.3184e-07,6.4e-08
-2.7486e-10,-3.9983e-06,-0.00028271,1,1.3209e-07,1.275e-07,1.3209e-07,6.4e-08
-2.6481e-10,-4.2166e-06,-0.00028278,1,1.3235e-07,1.275e-07,1.3235e-07,6.4e-08
-2.5476e-10,-4.4349e-06,-0.00028284,1,1.326e-07,1.275e-07,1.326e-07,6.4e-08
-2.4471e-10,-4.6532e-06,-0.0002829,1,1.3286e-07,1.275e-07,1.3286e-07,6.4e-08
-2.3413e-10,-4.8705e-06,-0.00028297,1,1.3311e-07,1.275e-07,1.3311e-07,6.4e-08
-2.2285e-10,-5.0864e-06,-0.00028304,1,1.3337e-07,1.275e-07,1.3337e-07,6.4e-08
-2.1158e-10,-5.3022e-06,-0.00028311,1,1.3362e-07,1.275e-07,1.3362e-07,6.4e-08
-2.0031e-10,-5.5181e-06,-0.00028319,1,1.3388e-07,1.275e-07,1.3388e-07,6.4e-08
-1.8917e-10,-5.7324e-06,-0.00028327,1,1.3413e-07,1.275e-07,1.3413e-07,6.4e-08
-1.7817e-10,-5.9452e-06,-0.00028335,1,1.3439e-07,1.275e-07,1.3439e-07,6.4e-08
-1.6716e-10,-6.1581e-06,-0.00028343,1,1.3464e-07,1.275e-07,1.3464e-07,6.4e-08
-1.5616e-10,-6.3709e-06,-0.00028352,1,1.349e-07,1.275e-07,1.349e-07,6.4e-08
-1.4575e-10,-6.5815e-06,-0.00028361,1,1.3515e-07,1.275e-07,1.3515e-07,6.4e-08
-1.3576e-10,-6.7907e-06,-0.0002837,1,1.3541e-07,1.275e-07,1.3541e-07,6.4e-08
-1.2576e-10,-6.9998e-06,-0.0002838,1,1.3566e-07,1.275e-07,1.3566e-07,6.4e-08
-1.1577e-10,-7.209e-06,-0.00028389,1,1.3592e-07,1.275e-07,1.3592e-07,6.4e-08
-1.0674e-10,-7.4152e-06,-0.000284,1,1.3617e-07,1.275e-07,1.3617e-07,6.4e-08
-9.8185e-11,-7.6201e-06,-0.0002841,1,1.3643e-07,1.275e-07,1.3643e-07,6.4e-08
-8.9632e-11,-7.8249e-06,-0.00028421,1,1.3668e-07,1.275e-07,1.3668e-07,6.4e-08
-8.108e-11,-8.0297e-06,-0.00028431,1,1.3694e-07,1.275e-07,1.3694e-07,6.4e-08
-7.4259e-11,-8.2309e-06,-0.00028443,1,1.3719e-07,1.275e-07,1.3719e-07,6.4e-08
-6.8032e-11,-8.4308e-06,-0.00028454,1,1.3744e-07,1.275e-07,1.3744e-07,6.4e-08
-6.1804e-11,-8.6307e-06,-0.00028466,1,1.377e-07,1.275e-07,1.377e-07,6.4e-08
-5.5577e-11,-8.8306e-06,-0.00028477,1,1.3795e-07,1.275e-07,1.3795e-07,6.4e-08
-5.1222e-11,-9.0259e-06,-0.0002849,1,1.3821e-07,1.275e-07,1.3821e-07,6.4e-08
-4.7269e-11,-9.2203e-06,-0.00028502,1,1.3846e-07,1.275e-07,1.3846e-07,6.4e-08
-4.3316e-11,-9.4147e-06,-0.00028515,1,1.3872e-07,1.275e-07,1.3872e-07,6.4e-08
-3.9363e-11,-9.6091e-06,-0.00028527,1,1.3897e-07,1.275e-07,1.3897e-07,6.4e-08
-3.6919e-11,-9.7981e-06,-0.0002854,1,1.3923e-07,1.275e-07,1.3923e-07,6.4e-08
-3.4639e-11,-9.9865e-06,-0.00028554,1,1.3948e-07,1.275e-07,1.3948e-07,6.4e-08
-3.2359e-11,-1.0175e-05,-0.00028567,1,1.3974e-07,1.275e-07,1.3974e-07,6.4e-08
-3.0079e-11,-1.0363e-05,-0.00028581,1,1.3999e-07,1.275e-07,1.3999e-07,6.4e-08
-2.9013e-11,-1.0545e-05,-0.00028595,1,1.4025e-07,1.275e-07,1.4025e-07,6.4e-08
-2.7971e-11,-1.0727e-05,-0.00028609,1,1.4051e-07,1.275e-07,1.4051e-07,6.4e-08
-2.6929e-11,-1.091e-05,-0.00028623,1,1.4076e-07,1.275e-07,1.4076e-07,6.4e-08
-2.593e-11,-1.1091e-05,-0.00028638,1,1.4102e-07,1.275e-07,1.4102e-07,6.4e-08
-2.5604e-11,-1.1266e-05,-0.00028653,1,1.4127e-07,1.275e-07,1.4127e-07,6.4e-08
-2.5279e-11,-1.1442e-05,-0.00028668,1,1.4153e-07,1.275e-07,1.4153e-07,6.4e-08
-2.4954e-11,-1.1617e-05,-0.00028683,1,1.4178e-07,1.275e-07,1.4178e-07,6.4e-08
-2.4638e-11,-1.1791e-05,-0.00028698,1,1.4204e-07,1.275e-07,1.4204e-07,6.4e-08
-2.4388e-11,-1.1959e-05,-0.00028714,1,1.4229e-07,1.275e-07,1.4229e-07,6.4e-08
-2.4138e-11,-1.2128e-05,-0.0002873,1,1.4255e-07,1.275e-07,1.4255e-07,6.4e-08
-2.3888e-11,-1.2296e-05,-0.00028746,1,1.428e-07,1.275e-07,1.428e-07,6.4e-08
-2.3714e-11,-1.2462e-05,-0.00028762,1,1.4306e-07,1.275e-07,1.4306e-07,6.4e-08
-2.3818e-11,-1.2623e-05,-0.00028779,1,1.4331e-07,1.275e-07,1.4331e-07,6.4e-08
-2.3921e-11,-1.2784e-05,-0.00028795,1,1.4357e-07,1.275e-07,1.4357e-07,6.4e-08
-2.4025e-11,-1.2945e-05,-0.00028812,1,1.4382e-07,1.275e-07,1.4382e-07,6.4e-08
-2.4104e-11,-1.3104e-05,-0.00028829,1,1.4408e-07,1.275e-07,1.4408e-07,6.4e-08
-2.4124e-11,-1.3257e-05,-0.00028846,1,1.4433e-07,1.275e-07,1.4433e-07,6.4e-08
-2.4144e-11,-1.341e-05,-0.00028864,1,1.4459e-07,1.275e-07,1.4459e-07,6.4e-08
-2.4164e-11,-1.3563e-05,-0.00028881,1,1.4484e-07,1.275e-07,1.4484e-07,6.4e-08
-2.3991e-11,-1.3714e-05,-0.00028899,1,1.451e-07,1.275e-07,1.451e-07,6.4e-08
-2.3496e-11,-1.3859e-05,-0.00028916,1,1.4535e-07,1.275e-07,1.4535e-07,6.4e-08
-2.3e-11,-1.4005e-05,-0.00028934,1,1.4561e-07,1.275e-07,1.4561e-07,6.4e-08
-2.2504e-11,-1.415e-05,-0.00028952,1,1.4586e-07,1.275e-07,1.4586e-07,6.4e-08
-2.2031e-11,-1.4292e-05,-0.00028971,1,1.4611e-07,1.275e-07,1.4611e-07,6.4e-08
-2.1585e-11,-1.4429e-05,-0.00028989,1,1.4637e-07,1.275e-07,1.4637e-07,6.4e-08
-2.114e-11,-1.4567e-05,-0.00029008,1,1.4662e-07,1.275e-07,1.4662e-07,6.4e-08
-2.0694e-11,-1.4705e-05,-0.00029026,1,1.4688e-07,1.275e-07,1.4688e-07,6.4e-08
-2.0152e-11,-1.4838e-05,-0.00029045,1,1.4713e-07,1.275e-07,1.4713e-07,6.4e-08
-1.9525e-11,-1.4967e-05,-0.00029064,1,1.4739e-07,1.275e-07,1.4739e-07,6.4e-08
-1.8897e-11,-1.5097e-05,-0.00029083,1,1.4764e-07,1.275e-07,1.4764e-07,6.4e-08
-1.8269e-11,-1.5226e-05,-0.00029102,1,1.479e-07,1.275e-07,1.479e-07,6.4e-08
-1.749e-11,-1.535e-05,-0.00029122,1,1.4815e-07,1.275e-07,1.4815e-07,6.4e-08
-1.6611e-11,-1.5472e-05,-0.00029141,1,1.4841e-07,1.275e-07,1.4841e-07,6.4e-08
-1.5733e-11,-1.5593e-05,-0.00029161,1,1.4866e-07,1.275e-07,1.4866e-07,6.4e-08
-1.4855e-11,-1.5714e-05,-0.0002918,1,1.4892e-07,1.275e-07,1.4892e-07,6.4e-08
-1.3743e-11,-1.583e-05,-0.000292,1,1.4918e-07,1.275e-07,1.4918e-07,6.4e-08
-1.2523e-11,-1.5943e-05,-0.0002922,1,1.4943e-07,1.275e-07,1.4943e-07,6.4e-08
-1.1304e-11,-1.6056e-05,-0.0002924,1,1.4969e-07,1.275e-07,1.4969e-07,6.4e-08
-1.0084e-11,-1.6169e-05,-0.0002926,1,1.4994e-07,1.275e-07,1.4994e-07,6.4e-08
-8.6263e-12,-1.6275e-05,-0.0002928,1,1.502e-07,1.275e-07,1.502e-07,6.4e-08
-7.0948e-12,-1.638e-05,-0.00029301,1,1.5045e-07,1.275e-07,1.5045e-07,6.4e-08
-5.5633e-12,-1.6485e-05,-0.00029321,1,1.5071e-07,1.275e-07,1.5071e-07,6.4e-08
-4.0318e-12,-1.6589e-05,-0.00029341,1,1.5096e-07,1.275e-07,1.5096e-07,6.4e-08
-2.5427e-12,-1.6687e-05,-0.00029362,1,1.5122e-07,1.275e-07,1.5122e-07,6.4e-08
-1.0615e-12,-1.6783e-05,-0.00029382,1,1.5147e-07,1.275e-07,1.5147e-07,6.4e-08
4.1966e-13,-1.688e-05,-0.00029403,1,1.5173e-07,1.275e-07,1.5173e-07,6.4e-08
1.9009e-12,-1.6976e-05,-0.00029424,1,1.5198e-07,1.275e-07,1.5198e-07,6.4e-08
3.1019e-12,-1.7065e-05,-0.00029444,1,1.5224e-07,1.275e-07,1.5224e-07,6.4e-08
4.279e-12,-1.7153e-05,-0.00029465,1,1.5249e-07,1.275e-07,1.5249e-07,6.4e-08
5.4562e-12,-1.7241e-05,-0.00029486,1,1.5275e-07,1.275e-07,1.5275e-07,6.4e-08
6.6334e-12,-1.7329e-05,-0.00029507,1,1.53e-07,1.275e-07,1.53e-07,6.4e-08
7.8362e-12,-1.7409e-05,-0.00029528,1,1.5326e-07,1.275e-07,1.5326e-07,6.4e-08
9.0391e-12,-1.7489e-05,-0.00029549,1,1.5351e-07,1.275e-07,1.5351e-07,6.4e-08
1.0242e-11,-1.7569e-05,-0.0002957,1,1.5377e-07,1.275e-07,1.5377e-07,6.4e-08
1.1407e-11,-1.7648e-05,-0.00029591,1,1.5402e-07,1.275e-07,1.5402e-07,6.4e-08
1.2128e-11,-1.772e-05,-0.00029613,1,1.5427e-07,1.275e-07,1.5427e-07,6.4e-08
1.2849e-11,-1.7792e-05,-0.00029634,1,1.5453e-07,1.275e-07,1.5453e-07,6.4e-08
1.357e-11,-1.7864e-05,-0.00029655,1,1.5478e-07,1.275e-07,1.5478e-07,6.4e-08
1.4243e-11,-1.7934e-05,-0.00029676,1,1.5504e-07,1.275e-07,1.5504e-07,6.4e-08
1.4657e-11,-1.7998e-05,-0.00029698,1,1.5529e-07,1.275e-07,1.5529e-07,6.4e-08
1.507e-11,-1.8062e-05,-0.00029719,1,1.5555e-07,1.275e-07,1.5555e-07,6.4e-08
1.5483e-11,-1.8125e-05,-0.0002974,1,1.558e-07,1.275e-07,1.558e-07,6.4e-08
1.5843e-11,-1.8187e-05,-0.00029762,1,1.5606e-07,1.275e-07,1.5606e-07,6.4e-08
1.6028e-11,-1.8243e-05,-0.00029783,1,1.5631e-07,1.275e-07,1.5631e-07,6.4e-08
1.6213e-11,-1.8299e-05,-0.00029804,1,1.5657e-07,1.275e-07,1.5657e-07,6.4e-08
1.6398e-11,-1.8355e-05,-0.00029826,1,1.5682e-07,1.275e-07,1.5682e-07,6.4e-08
1.665e-11,-1.8408e-05,-0.00029847,1,1.5708e-07,1.275e-07,1.5708e-07,6.4e-08
1.7045e-11,-1.8457e-05,-0.00029869,1,1.5734e-07,1.275e-07,1.5734e-07,6.4e-08
1.7441e-11,-1.8505e-05,-0.0002989,1,1.5759e-07,1.275e-07,1.5759e-07,6.4e-08
1.7836e-11,-1.8553e-05,-0.00029911,1,1.5785e-07,1.275e-07,1.5785e-07,6.4e-08
1.8132e-11,-1.8598e-05,-0.00029933,1,1.581e-07,1.275e-07,1.581e-07,6.4e-08
1.8274e-11,-1.8639e-05,-0.00029954,1,1.5836e-07,1.275e-07,1.5836e-07,6.4e-08
1.8416e-11,-1.8679e-05,-0.00029976,1,1.5861e-07,1.275e-07,1.5861e-07,6.4e-08
1.8557e-11,-1.872e-05,-0.00029997,1,1.5887e-07,1.275e-07,1.5887e-07,6.4e-08
1.8621e-11,-1.8757e-05,-0.00030018,1,1.5912e-07,1.275e-07,1.5912e-07,6.4e-08
1.8596e-11,-1.879e-05,-0.00030039,1,1.5938e-07,1.275e-07,1.5938e-07,6.4e-08
1.8571e-11,-1.8823e-05,-0.00030061,1,1.5963e-07,1.275e-07,1.5963e-07,6.4e-08
1.8546e-11,-1.8857e-05,-0.00030082,1,1.5989e-07,1.275e-07,1.5989e-07,6.4e-08
1.8454e-11,-1.8886e-05,-0.00030103,1,1.6014e-07,1.275e-07,1.6014e-07,6.4e-08
1.8306e-11,-1.8912e-05,-0.00030124,1,1.604e-07,1.275e-07,1.604e-07,6.4e-08
1.8157e-11,-1.8938e-05,-0.00030146,1,1.6065e-07,1.275e-07,1.6065e-07,6.4e-08
1.8009e-11,-1.8964e-05,-0.00030167,1,1.6091e-07,1.275e-07,1.6091e-07,6.4e-08
1.7913e-11,-1.8986e-05,-0.00030188,1,1.6116e-07,1.275e-07,1.6116e-07,6.4e-08
1.7849e-11,-1.9005e-05,-0.00030209,1,1.6142e-07,1.275e-07,1.6142e-07,6.4e-08
1.7784e-11,-1.9024e-05,-0.0003023,1,1.6167e-07,1.275e-07,1.6167e-07,6.4e-08
1.7719e-11,-1.9044e-05,-0.00030251,1,1.6193e-07,1.275e-07,1.6193e-07,6.4e-08
1.7308e-11,-1.9058e-05,-0.00030272,1,1.6218e-07,1.275e-07,1.6218e-07,6.4e-08
1.6754e-11,-1.9071e-05,-0.00030293,1,1.6244e-07,1.275e-07,1.6244e-07,6.4e-08
1.62e-11,-1.9083e-05,-0.00030313,1,1.6269e-07,1.275e-07,1.6269e-07,6.4e-08
1.5646e-11,-1.9096e-05,-0.00030334,1,1.6294e-07,1.275e-07,1.6294e-07,6.4e-08
1.5217e-11,-1.9103e-05,-0.00030355,1,1.632e-07,1.275e-07,1.632e-07,6.4e-08
1.4822e-11,-1.9109e-05,-0.00030376,1,1.6345e-07,1.275e-07,1.6345e-07,6.4e-08
1.4427e-11,-1.9115e-05,-0.00030396,1,1.6371e-07,1.275e-07,1.6371e-07,6.4e-08
1.4032e-11,-1.9121e-05,-0.00030417,1,1.6396e-07,1.275e-07,1.6396e-07,6.4e-08
1.3336e-11,-1.9122e-05,-0.00030437,1,1.6422e-07,1.275e-07,1.6422e-07,6.4e-08
1.2593e-11,-1.9122e-05,-0.00030457,1,1.6447e-07,1.275e-07,1.6447e-07,6.4e-08
1.185e-11,-1.9122e-05,-0.00030478,1,1.6473e-07,1.275e-07,1.6473e-07,6.4e-08
1.1107e-11,-1.9122e-05,-0.00030498,1,1.6498e-07,1.275e-07,1.6498e-07,6.4e-08
1.0385e-11,-1.9116e-05,-0.00030518,1,1.6524e-07,1.275e-07,1.6524e-07,6.4e-08
9.6631e-12,-1.911e-05,-0.00030538,1,1.6549e-07,1.275e-07,1.6549e-07,6.4e-08
8.9415e-12,-1.9104e-05,-0.00030558,1,1.6575e-07,1.275e-07,1.6575e-07,6.4e-08
8.2265e-12,-1.9098e-05,-0.00030579,1,1.6601e-07,1.275e-07,1.6601e-07,6.4e-08
7.8345e-12,-1.9087e-05,-0.00030598,1,1.6626e-07,1.275e-07,1.6626e-07,6.4e-08
7.4424e-12,-1.9075e-05,-0.00030618,1,1.6652e-07,1.275e-07,1.6652e-07,6.4e-08
7.0504e-12,-1.9063e-05,-0.00030638,1,1.6677e-07,1.275e-07,1.6677e-07,6.4e-08
6.6532e-12,-1.9051e-05,-0.00030658,1,1.6703e-07,1.275e-07,1.6703e-07,6.4e-08
6.2083e-12,-1.9034e-05,-0.00030677,1,1.6728e-07,1.275e-07,1.6728e-07,6.4e-08
5.7634e-12,-1.9017e-05,-0.00030697,1,1.6754e-07,1.275e-07,1.6754e-07,6.4e-08
5.3186e-12,-1.9e-05,-0.00030716,1,1.6779e-07,1.275e-07,1.6779e-07,6.4e-08
4.9146e-12,-1.8982e-05,-0.00030735,1,1.6805e-07,1.275e-07,1.6805e-07,6.4e-08
4.7013e-12,-1.896e-05,-0.00030755,1,1.683e-07,1.275e-07,1.683e-07,6.4e-08
4.488e-12,-1.8938e-05,-0.00030774,1,1.6856e-07,1.275e-07,1.6856e-07,6.4e-08
4.2747e-12,-1.8916e-05,-0.00030793,1,1.6881e-07,1.275e-07,1.6881e-07,6.4e-08
4.1524e-12,-1.8893e-05,-0.00030812,1,1.6907e-07,1.275e-07,1.6907e-07,6.4e-08
4.2957e-12,-1.8866e-05,-0.00030831,1,1.6932e-07,1.275e-07,1.6932e-07,6.4e-08
4.439e-12,-1.8839e-05,-0.00030849,1,1.6958e-07,1.275e-07,1.6958e-07,6.4e-08
4.5823e-12,-1.8812e-05,-0.00030868,1,1.6983e-07,1.275e-07,1.6983e-07,6.4e-08
4.7013e-12,-1.8784e-05,-0.00030887,1,1.7009e-07,1.275e-07,1.7009e-07,6.4e-08
4.7718e-12,-1.8753e-05,-0.00030905,1,1.7034e-07,1.275e-07,1.7034e-07,6.4e-08
4.8422e-12,-1.8721e-05,-0.00030924,1,1.706e-07,1.275e-07,1.706e-07,6.4e-08
4.9127e-12,-1.869e-05,-0.00030942,1,1.7085e-07,1.275e-07,1.7085e-07,6.4e-08
4.9517e-12,-1.8657e-05,-0.0003096,1,1.7111e-07,1.275e-07,1.7111e-07,6.4e-08
4.9456e-12,-1.8621e-05,-0.00030978,1,1.7136e-07,1.275e-07,1.7136e-07,6.4e-08
4.9396e-12,-1.8586e-05,-0.00030996,1,1.7161e-07,1.275e-07,1.7161e-07,6.4e-08
4.9336e-12,-1.855e-05,-0.00031014,1,1.7187e-07,1.275e-07,1.7187e-07,6.4e-08
4.9291e-12,-1.8512e-05,-0.00031032,1,1.7212e-07,1.275e-07,1.7212e-07,6.4e-08
4.9263e-12,-1.8473e-05,-0.0003105,1,1.7238e-07,1.275e-07,1.7238e-07,6.4e-08
4.9235e-12,-1.8433e-05,-0.00031067,1,1.7263e-07,1.275e-07,1.7263e-07,6.4e-08
4.9207e-12,-1.8394e-05,-0.00031085,1,1.7289e-07,1.275e-07,1.7289e-07,6.4e-08
4.9156e-12,-1.8352e-05,-0.00031102,1,1.7314e-07,1.275e-07,1.7314e-07,6.4e-08
4.9087e-12,-1.8309e-05,-0.00031119,1,1.734e-07,1.275e-07,1.734e-07,6.4e-08
4.9019e-12,-1.8265e-05,-0.00031136,1,1.7365e-07,1.275e-07,1.7365e-07,6.4e-08
4.895e-12,-1.8222e-05,-0.00031154,1,1.7391e-07,1.275e-07,1.7391e-07,6.4e-08
4.9676e-12,-1.8176e-05,-0.0003117,1,1.7416e-07,1.275e-07,1.7416e-07,6.4e-08
5.0835e-12,-1.813e-05,-0.00031187,1,1.7442e-07,1.275e-07,1.7442e-07,6.4e-08
5.1994e-12,-1.8083e-05,-0.00031204,1,1.7468e-07,1.275e-07,1.7468e-07,6.4e-08
5.3154e-12,-1.8036e-05,-0.00031221,1,1.7493e-07,1.275e-07,1.7493e-07,6.4e-08
5.0445e-12,-1.7987e-05,-0.00031237,1,1.7519e-07,1.275e-07,1.7519e-07,6.4e-08
4.6272e-12,-1.7937e-05,-0.00031254,1,1.7544e-07,1.275e-07,1.7544e-07,6.4e-08
4.21e-12,-1.7887e-05,-0.0003127,1,1.757e-07,1.275e-07,1.757e-07,6.4e-08
3.7928e-12,-1.7837e-05,-0.00031286,1,1.7595e-07,1.275e-07,1.7595e-07,6.4e-08
3.7758e-12,-1.7785e-05,-0.00031302,1,1.7621e-07,1.275e-07,1.7621e-07,6.4e-08
3.8564e-12,-1.7732e-05,-0.00031318,1,1.7646e-07,1.275e-07,1.7646e-07,6.4e-08
3.937e-12,-1.7679e-05,-0.00031334,1,1.7672e-07,1.275e-07,1.7672e-07,6.4e-08
4.0176e-12,-1.7626e-05,-0.0003135,1,1.7697e-07,1.275e-07,1.7697e-07,6.4e-08
4.0721e-12,-1.7571e-05,-0.00031365,1,1.7723e-07,1.275e-07,1.7723e-07,6.4e-08
4.1233e-12,-1.7515e-05,-0.00031381,1,1.7748e-07,1.275e-07,1.7748e-07,6.4e-08
4.1744e-12,-1.746e-05,-0.00031396,1,1.7774e-07,1.275e-07,1.7774e-07,6.4e-08
4.2255e-12,-1.7404e-05,-0.00031412,1,1.7799e-07,1.275e-07,1.7799e-07,6.4e-08
4.2414e-12,-1.7346e-05,-0.00031427,1,1.7825e-07,1.275e-07,1.7825e-07,6.4e-08
4.2558e-12,-1.7288e-05,-0.00031442,1,1.785e-07,1.275e-07,1.785e-07,6.4e-08
4.2703e-12,-1.723e-05,-0.00031457,1,1.7876e-07,1.275e-07,1.7876e-07,6.4e-08
4.2889e-12,-1.7172e-05,-0.00031472,1,1.7901e-07,1.275e-07,1.7901e-07,6.4e-08
4.4097e-12,-1.7111e-05,-0.00031486,1,1.7927e-07,1.275e-07,1.7927e-07,6.4e-08
4.5306e-12,-1.7051e-05,-0.00031501,1,1.7952e-07,1.275e-07,1.7952e-07,6.4e-08
4.6514e-12,-1.6991e-05,-0.00031516,1,1.7978e-07,1.275e-07,1.7978e-07,6.4e-08
4.7441e-12,-1.693e-05,-0.0003153,1,1.8003e-07,1.275e-07,1.8003e-07,6.4e-08
4.6253e-12,-1.6868e-05,-0.00031544,1,1.8028e-07,1.275e-07,1.8028e-07,6.4e-08
4.5065e-12,-1.6805e-05,-0.00031558,1,1.8054e-07,1.275e-07,1.8054e-07,6.4e-08
4.3877e-12,-1.6743e-05,-0.00031573,1,1.8079e-07,1.275e-07,1.8079e-07,6.4e-08
4.2727e-12,-1.668e-05,-0.00031587,1,1.8105e-07,1.275e-07,1.8105e-07,6.4e-08
4.1733e-12,-1.6616e-05,-0.000316,1,1.813e-07,1.275e-07,1.813e-07,6.4e-08
4.074e-12,-1.6552e-05,-0.00031614,1,1.8156e-07,1.275e-07,1.8156e-07,6.4e-08
3.9747e-12,-1.6488e-05,-0.00031628,1,1.8181e-07,1.275e-07,1.8181e-07,6.4e-08
3.7568e-12,-1.6423e-05,-0.00031641,1,1.8207e-07,1.275e-07,1.8207e-07,6.4e-08
3.2258e-12,-1.6358e-05,-0.00031655,1,1.8232e-07,1.275e-07,1.8232e-07,6.4e-08
2.6947e-12,-1.6292e-05,-0.00031668,1,1.8258e-07,1.275e-07,1.8258e-07,6.4e-08
2.1636e-12,-1.6226e-05,-0.00031681,1,1.8284e-07,1.275e-07,1.8284e-07,6.4e-08
1.6279e-12,-1.616e-05,-0.00031694,1,1.8309e-07,1.275e-07,1.8309e-07,6.4e-08
1.0837e-12,-1.6093e-05,-0.00031707,1,1.8335e-07,1.275e-07,1.8335e-07,6.4e-08
5.3952e-13,-1.6026e-05,-0.0003172,1,1.836e-07,1.275e-07,1.836e-07,6.4e-08
-4.6891e-15,-1.5958e-05,-0.00031733,1,1.8386e-07,1.275e-07,1.8386e-07,6.4e-08
-6.7808e-13,-1.5891e-05,-0.00031745,1,1.8411e-07,1.275e-07,1.8411e-07,6.4e-08
-1.5217e-12,-1.5822e-05,-0.00031758,1,1.8437e-07,1.275e-07,1.8437e-07,6.4e-08
-2.3654e-12,-1.5754e-05,-0.0003177,1,1.8462e-07,1.275e-07,1.8462e-07,6.4e-08
-3.2091e-12,-1.5685e-05,-0.00031783,1,1.8488e-07,1.275e-07,1.8488e-07,6.4e-08
-3.956e-12,-1.5616e-05,-0.00031795,1,1.8513e-07,1.275e-07,1.8513e-07,6.4e-08
-4.6098e-12,-1.5547e-05,-0.00031807,1,1.8539e-07,1.275e-07,1.8539e-07,6.4e-08
-5.2637e-12,-1.5477e-05,-0.00031819,1,1.8564e-07,1.275e-07,1.8564e-07,6.4e-08
-5.9176e-12,-1.5408e-05,-0.00031831,1,1.859e-07,1.275e-07,1.859e-07,6.4e-08
-6.7274e-12,-1.5338e-05,-0.00031843,1,1.8615e-07,1.275e-07,1.8615e-07,6.4e-08
-7.6462e-12,-1.5268e-05,-0.00031854,1,1.8641e-07,1.275e-07,1.8641e-07,6.4e-08
-8.5651e-12,-1.5197e-05,-0.00031866,1,1.8666e-07,1.275e-07,1.8666e-07,6.4e-08
-9.484e-12,-1.5127e-05,-0.00031878,1,1.8692e-07,1.275e-07,1.8692e-07,6.4e-08
-1.0409e-11,-1.5056e-05,-0.00031889,1,1.8717e-07,1.275e-07,1.8717e-07,6.4e-08
-1.1338e-11,-1.4985e-05,-0.000319,1,1.8743e-07,1.275e-07,1.8743e-07,6.4e-08
-1.2266e-11,-1.4914e-05,-0.00031911,1,1.8768e-07,1.275e-07,1.8768e-07,6.4e-08
-1.3194e-11,-1.4843e-05,-0.00031922,1,1.8794e-07,1.275e-07,1.8794e-07,6.4e-08
-1.4226e-11,-1.4771e-05,-0.00031933,1,1.8819e-07,1.275e-07,1.8819e-07,6.4e-08
-1.5292e-11,-1.4699e-05,-0.00031944,1,1.8845e-07,1.275e-07,1.8845e-07,6.4e-08
-1.6359e-11,-1.4628e-05,-0.00031955,1,1.887e-07,1.275e-07,1.887e-07,6.4e-08
-1.7426e-11,-1.4556e-05,-0.00031966,1,1.8895e-07,1.275e-07,1.8895e-07,6.4e-08
-1.8319e-11,-1.4484e-05,-0.00031976,1,1.8921e-07,1.275e-07,1.8921e-07,6.4e-08
-1.9176e-11,-1.4412e-05,-0.00031987,1,1.8946e-07,1.275e-07,1.8946e-07,6.4e-08
-2.0033e-11,-1.4339e-05,-0.00031997,1,1.8972e-07,1.275e-07,1.8972e-07,6.4e-08
-2.089e-11,-1.4267e-05,-0.00032007,1,1.8997e-07,1.275e-07,1.8997e-07,6.4e-08
